	-1
第一批	-1
大	5.7
生意	5.5
之后	4.98
安徽	5.4
沉闷	3.96
的	5.1
销售	5.38
局面	4.86
得到	5.66
了	5.08
彻底	4.72
改	5.46
变	4.68
我	5.58
也	5.2
作为	5.18
一个	5.1
神奇	6.44
的	5.1
人物	5.16
在	5.02
公司	5.08
里	5.18
被	4.5
传扬	-1
开	5.36
来	5.26
再	4.96
从	5.16
珠海	5.74
回到	-1
安徽	5.4
时	5.04
我	5.58
的	5.1
心情	5.56
跟	5.06
初	5.14
来时	-1
有	5.36
天壤	-1
之	5.26
别	4.64
刚	5.2
踏上	-1
这片	-1
土地	5.22
时	5.04
我	5.58
跃跃欲试	-1
带	5.1
着	4.88
一股	-1
盲目	3.5
的	5.1
热情	6.84
与	4.86
干劲	6.4399999999999995
经过	5.06
这	5.14
四十天	-1
的	5.1
磨练	-1
若	5.02
不仅	5.34
清楚	6.04
了	5.08
自己	5.28
打开	5.18
这片	-1
市场	4.92
的	5.1
艰难	3.16
而且	5.08
我	5.58
的	5.1
心扁	-1
也	5.2
由此	-1
而	5.18
变得	-1
格	5.22
外	4.76
沉重	3.54
从	5.16
心底	-1
来说	-1
这次	-1
追债	-1
的	5.1
过程	5.06
给	5.34
我	5.58
的	5.1
教训	3.9
太大	-1
了	5.08
货款	4.58
不清	3.9
不仅	5.34
给	5.34
业务员	-1
的	5.1
正常	5.66
业务	5.28
活动	6.04
造成	4.66
心理	5.0
障	3.88
碍	4.16
也	5.2
会	5.22
给	5.34
企业	5.24
带来	-1
沉重	3.54
的	5.1
包袱	4.32
在	5.02
当时	5.0
不	4.4
知道	5.38
有	5.36
多	5.66
少	4.3
运转	5.44
良好	6.24
的	5.1
企业	5.24
因为	4.94
无法	4.02
追回	-1
的	5.1
债务	3.1
而	5.18
被迫	-1
停产	-1
啊	4.78
在	5.02
当时	5.0
市场	4.92
上	5.58
又	4.98
出现	5.16
了	5.08
一些	5.12
新	5.94
变化	5.2
为了	5.14
占有	4.6
市	5.0
场	5.14
厂商	4.92
之间	-1
的	5.1
关系	5.0
被	4.5
进一步	5.7
明确	5.86
了	5.08
商家	-1
承担	5.18
的	5.1
责任	5.18
也	5.2
就是	4.98
厂家	5.14
所	4.98
承担	5.18
的	5.1
责任	5.18
新	5.94
的	5.1
变化	5.2
又	4.98
给	5.34
我	5.58
提出	5.04
了	5.08
一个	5.1
新	5.94
的	5.1
课题	5.3
我该	-1
怎样	4.92
去	4.86
面对	-1
为了	5.14
避免	4.8
再次	4.92
陷进	-1
债务	3.1
的	5.1
泥坑	3.1
里	5.18
又	4.98
能	5.48
打开	5.18
安徽	5.4
市	5.0
场	5.14
我	5.58
不得不	-1
进行	5.28
了	5.08
冷静	5.58
的	5.1
思考	5.58
我	5.58
想	5.3
要	5.2
想	5.3
打开	5.18
安徽	5.4
市场	4.92
的	5.1
大门	5.26
必须	4.98
要	5.2
找到	5.44
能	5.48
敲	-1
开	5.36
大门	5.26
的	5.1
敲门砖	-1
首先	5.32
我要	-1
做	5.26
的	5.1
是	5.42
必须	4.98
找到	5.44
信用	6.34
好	6.7
的	5.1
经销商	-1
只有	5.14
找到	5.44
具有	5.5
经营	5.32
头脑	5.58
和	5.46
服务	5.76
意识	5.0
的	5.1
经销	5.08
商	5.38
才	5.48
可能	5.2
是	5.42
我	5.58
的	5.1
合作伙伴	-1
才能	6.1
敲	-1
开	5.36
安徽	5.4
市场	4.92
的	5.1
大门	5.26
使	4.9
安徽	5.4
的	5.1
业务	5.28
真正	5.76
地上	4.74
一个	5.1
台阶	5.2
40	-1
多天	-1
的	5.1
追债	-1
过程	5.06
给	5.34
我	5.58
上	5.58
了	5.08
难忘	6.4
的	5.1
一课	-1
虽然	4.66
当	5.0
时	5.04
我们	5.96
公司	5.08
依然	5.26
保持	5.68
可以	5.58
铺底	-1
销售	5.38
的	5.1
政策	4.82
但	4.62
我	5.58
不想	4.28
再	4.96
重蹈	-1
别人	5.08
的	5.1
覆辙	-1
不管	4.42
公司	5.08
给	5.34
我	5.58
什么样	-1
的	5.1
条件	4.76
不管	4.42
公	4.9
司给	-1
我	5.58
什么样	-1
的	5.1
宽松环境	-1
我	5.58
也	5.2
不能	3.84
因为	4.94
这个	5.02
宽松环境	-1
就	4.94
放弃	3.6
了	5.08
我	5.58
要	5.2
迫求	-1
的	5.1
东西	5.06
这	5.14
是	5.42
我	5.58
的	5.1
原则	5.24
就	4.94
从	5.16
那时	-1
候	4.98
开始	5.26
只要	5.16
我	5.58
所	4.98
经手	-1
的	5.1
地方	5.18
决不会	-1
出现	5.16
一分钱	-1
应收	-1
款	5.32
的	5.1
现象	4.98
这	5.14
是	5.42
后	5.0
话	5.02
我	5.58
整理	5.2
好	6.7
了	5.08
自己	5.28
的	5.1
思路	5.58
为	5.16
下	4.6
一步	5.34
的	5.1
行动	5.4
做	5.26
了	5.08
充分	5.86
的	5.1
准备	5.48
工作	5.18
在	5.02
安徽	5.4
我花	-1
了	5.08
整整	5.16
一个月	-1
的	5.1
时间	5.32
去	4.86
了解	5.28
市场	4.92
跑遍	-1
了	5.08
合肥	-1
淮南	-1
芜湖	-1
铜陵	-1
安庆	-1
等	4.72
地	5.16
通	5.3
过	5.04
对	6.14
整个	5.38
市场	4.92
的	5.1
考察	5.16
以后	4.92
功夫不负有心人	-1
我	5.58
终于	5.52
看	5.58
中	4.98
了	5.08
几个	-1
经销商	-1
打	4.02
了	5.08
儿场	-1
关键性	-1
的	5.1
胜仗	-1
取得	5.58
了	5.08
起决	-1
定性	4.94
作用	5.4
的	5.1
突破	5.82
第一	-1
仗	4.82
打	4.02
得	5.44
最	5.14
艰苦	4.0
也	5.2
最	5.14
漂亮	7.42
就是	4.98
淮南	-1
市场	4.92
在	5.02
安徽	5.4
我	5.58
首先	5.32
选择	5.22
这	5.14
淮南	-1
市场	4.92
是	5.42
经过	5.06
充分考虑	-1
的	5.1
当时	5.0
我们	5.96
在	5.02
淮南市	-1
有	5.36
几家	-1
客户	5.42
我们	5.96
的	5.1
产品	5.3
曾	4.8
在	5.02
他们	5.12
那儿	4.92
代销	-1
我	5.58
可以	5.58
i	5.92
边	5.08
了解	5.28
代销	-1
的	5.1
情况	5.02
一边	4.98
做下	-1
一步	5.34
的	5.1
工作	5.18
这一	-1
了解	5.28
,	-1
我	5.58
的	5.1
心沉	-1
了	5.08
下去	4.2
一	5.02
经销商	-1
纷纷	5.08
表态	5.04
对	6.14
海利	-1
的	5.1
产品	5.3
不是	4.2
没	4.42
留下	-1
什么	5.04
印象	5.36
就是	4.98
对	6.14
我何	-1
的	5.1
服	5.16
务	5.06
大为	-1
不满	3.32
我强	-1
打	4.02
精神	5.86
做出	-1
笑脸	-1
一家	5.56
一家	5.56
去	4.86
游说	-1
每	5.14
次	4.56
都	4.84
被	4.5
钉子	-1
碰	4.76
了	5.08
回来	5.44
一个	5.1
品牌	5.68
如果	5.36
在	5.02
一个	5.1
市场	4.92
上	5.58
的	5.1
信誉	6.44
丧失	3.32
了	5.08
是	5.42
多	5.66
么	4.92
难以	4.08
挽回	5.34
啊	4.78
无奈	3.5
只好	4.4
找	5.06
一家	5.56
以前	4.88
没有	4.42
做过	-1
海利	-1
产品	5.3
的	5.1
商	5.38
家	6.62
试试	-1
c	4.7
在	5.02
淮南	-1
有	5.36
一家	5.56
主要	5.38
卖	5.16
冰箱	5.52
的	5.1
家电	5.12
商场	5.46
附带	5.0
也	5.2
做	5.26
空调	5.5
我	5.58
上门	-1
找到	5.44
了	5.08
经理	5.52
听	5.64
我	5.58
自我介绍	-1
后	5.0
对方	5.12
大大	5.32
咧咧	-1
地说	-1
是	5.42
骡子	-1
是	5.42
马拉	-1
出来	5.18
遛	-1
遛	-1
拿来	-1
儿台	-1
试试	-1
吧	4.96
我	5.58
问	5.18
你们	5.24
用	5.1
什么	5.04
付款	-1
方式	4.94
呢	4.92
这个	5.02
公司	5.08
的	5.1
经理	5.52
相当	5.4
牛气	-1
地	5.16
指着	-1
顺德	-1
的	5.1
华宝	-1
空调	5.5
和	5.46
江苏	5.5
的	5.1
春兰	-1
空调	5.5
挨个	-1
给	5.34
我	5.58
看	5.58
告诉	5.04
我	5.58
那	5.12
两个	-1
厂家	5.14
给	5.34
了	5.08
他	5.06
什么	5.04
什么	5.04
优惠条件	-1
而且	5.08
他们	5.12
都	4.84
是	5.42
要	5.2
我们	5.96
代销	-1
我	5.58
听	5.64
了	5.08
心里	5.3
很	5.14
不是	4.2
个	4.94
滋味	5.22
华宝	-1
春兰	-1
在国	-1
产品	5.3
牌中	-1
当时	5.0
已经	5.18
有	5.36
一定	5.36
知名度	5.7
了	5.08
但	4.62
却	4.68
都	4.84
是	5.42
先	5.34
发货	-1
后付	-1
款	5.32
而且	5.08
营销	5.22
手段	4.72
灵活	6.52
那	5.12
时候	5.0
空调	5.5
行业	5.02
刚刚	4.98
兴起	5.98
一	5.02
个	4.94
企业	5.24
没有	4.42
统一	5.52
的	5.1
价格政策	-1
对	6.14
市场	4.92
有	5.36
多	5.66
大	5.7
破坏	3.36
作用	5.4
大	5.7
多数	5.48
人	5.3
都	4.84
还	5.16
认识	5.36
不到	3.36
不少	-1
厂家	5.14
给	5.34
同一	5.06
地区	5.04
经销商	-1
的	5.1
政	4.9
策	5.2
都	4.84
有	5.36
不同	5.22
这	5.14
是	5.42
极	5.2
幼稚	4.34
的	5.1
做法	5.22
再说	4.94
我	5.58
刚刚	4.98
从	5.16
追债	-1
的	5.1
泥潭	-1
里	5.18
拔出	-1
腿	5.02
来	5.26
说	5.22
什么	5.04
也	5.2
不能	3.84
再陷	-1
进去	5.18
了	5.08
考虑	5.08
到	5.3
这	5.14
一点	4.88
我	5.58
对	6.14
他	5.06
说	5.22
我们	5.96
的	5.1
产品	5.3
要	5.2
先	5.34
付款	-1
后	5.0
发货	-1
对方	5.12
经理	5.52
翻	4.92
了	5.08
翻	4.92
眼睛	5.8
对不起	4.18
那	5.12
您	5.7
就	4.94
请便	-1
吧	4.96
接着	5.12
又	4.98
去	4.86
找	5.06
第二家	-1
第三家	-1
他们	5.12
的	5.1
要求	4.9
是	5.42
一致	5.52
的	5.1
都	4.84
是	5.42
遵循	5.42
那条	-1
倜硬	-1
的	5.1
市场	4.92
规则	5.3
代销	-1
在	5.02
连续	5.06
碰钉子	-1
的	5.1
情况	5.02
下	4.6
我	5.58
不得不	-1
冷静下来	3.84
认真思考	-1
了	5.08
不能	3.84
再	4.96
这样	4.94
盲目	3.5
地	5.16
跑下去	-1
了	5.08
找	5.06
不到	3.5
问题	4.46
的	5.1
症结	3.9
跑	5.18
一家	5.56
跟	5.06
跑	5.18
一百家	-1
又	4.98
有	5.36
什么	5.04
两样	-1
呢	4.92
我	5.58
在	5.02
一家	5.56
冷饮店	-1
要	5.2
了	5.08
杯	5.1
冷饮	-1
边	5.08
啜边	-1
苦苦	-1
思索	5.28
到	5.3
底	4.56
是	5.42
哪个	4.9
环节	4.98
出	4.98
了	5.08
问题	4.46
呢	4.92
难道	4.72
先	5.34
付款	-1
后	5.0
发货	-1
真地	-1
在	5.02
当	5.0
前	5.24
的	5.1
市场	4.92
上	5.58
就	4.94
此路	-1
无门	-1
吗	4.82
面	5.06
x	4.92
寸	4.84
这样	4.94
一个	5.1
不合理	3.9
的	5.1
规矩	4.96
我	5.58
当真	-1
就	4.94
束手无策	3.9
了	5.08
吗	4.82
我	5.58
是不是	-1
就此	4.98
放弃	3.6
了	5.08
自己	5.28
的	5.1
销售	5.38
方式	4.94
呢	4.92
我	5.58
的	5.1
回答	5.58
是	5.42
否定	3.92
的	5.1
清理	4.98
以前	4.88
的	5.1
工作	5.18
我	5.58
必须	4.98
为公	-1
司	4.88
的	5.1
前途	6.0
负责	5.58
也	5.2
为	5.16
我	5.58
自己	5.28
负责	5.58
我	5.58
又	4.98
一次	5.12
将	5.36
此	4.8
当作	-1
一	5.02
块	5.18
试金石	-1
我	5.58
想	5.3
通过	5.84
能	5.48
成功	7.48
地用	-1
自己	5.28
的	5.1
方式	4.94
做成	-1
生	5.32
意	5.04
来	5.26
证明	5.04
自己	5.28
是否是	-1
一名	-1
出色	6.88
的	5.1
销售	5.38
人员	5.44
而能	-1
不能	3.84
按	4.9
我	5.58
自己	5.28
的	5.1
方式	4.94
做成	-1
第一家	-1
生意	5.5
不仅	5.34
关系	5.0
到	5.3
先	5.34
付款	-1
后	5.0
发货	-1
是否	4.96
可行	5.64
更	5.34
关系	5.0
到	5.3
我	5.58
今后	5.5
对此	-1
工作	5.18
的	5.1
信心	6.5
开弓	-1
没有	4.42
回头	5.26
箭	-1
我	5.58
不能	3.84
轻易	5.52
就	4.94
认输	3.84
c	4.7
在	5.02
冷饮店	-1
我	5.58
总结	5.4
了	5.08
前	5.24
几家	-1
失败	2.8
的	5.1
教训	3.9
决定	5.32
有选	-1
择性	-1
地	5.16
找到	5.44
一个	5.1
突破口	5.48
而旦	-1
我	5.58
提醒	5.56
自己	5.28
必须	4.98
掌握	5.92
谈话	5.14
的	5.1
主动权	-1
细心	6.56
观察	5.56
对方	5.12
的	5.1
反应	5.04
关键性	-1
的	5.1
时候	5.0
不能	3.84
太	4.8
固执己见	3.84
可以	5.58
退让	-1
半步	-1
因此	5.06
再	4.96
踏进	-1
一家	5.56
电器	5.26
商店	5.24
的	5.1
大门	5.26
时	5.04
我	5.58
在	5.02
心里	5.3
告	4.66
诫	-1
自己	5.28
要	5.2
稳住	-1
在	5.02
不得已	4.04
的	5.1
关键时刻	-1
该	4.86
退	4.18
半步	-1
就	4.94
得	5.44
退	4.18
半步	-1
冷静	5.58
地	5.16
看看	-1
对方	5.12
的	5.1
反应	5.04
再	4.96
做	5.26
下	4.6
一步	5.34
的	5.1
工作	5.18
在	5.02
经理室	-1
一	5.02
见到	-1
对方	5.12
经理	5.52
我	5.58
心里	5.3
就	4.94
掠过	-1
一丝	4.9
惊	3.76
喜	7.1
出乎	3.76
我	5.58
的	5.1
意料	5.28
对方	5.12
是	5.42
个	4.94
女人	5.7
挺	5.62
面善	-1
的	5.1
以	4.92
我	5.58
的	5.1
经验	6.1
女人	5.7
跟	5.06
女人	5.7
打交道	-1
比	5.0
女人	5.7
跟	5.06
男人	5.66
打交道	-1
容易	6.02
找到	5.44
共同语言	-1
看来	-1
这家	-1
商店	5.24
有	5.36
希望	6.64
介绍	5.28
完	5.24
自己	5.28
之后	4.98
我	5.58
抓住	3.76
主动权	-1
先不谈	-1
付款	-1
方式	4.94
的	5.1
问题	4.46
一个劲地	-1
开始	5.26
介绍	5.28
我们	5.96
的	5.1
空调	5.5
质量	5.5
如何	5.28
过硬	-1
用户	5.2
如何	5.28
满意	6.96
只要	5.16
进	5.8
我们	5.96
的	5.1
货	5.04
保证	5.78
你们	5.24
能	5.48
赚	6.34
钱	6.24
我用	-1
这句	-1
话	5.02
作	5.0
结束	4.72
说	5.22
女	5.82
经理人	-1
届	5.18
中年	-1
胖胖的	-1
相貌	-1
忠厚	-1
但	4.62
也	5.2
不乏	5.26
商	5.38
人	5.3
的	5.1
精明	6.2
听	5.64
了	5.08
我	5.58
上述	5.24
一番话	-1
后	5.0
女经理	-1
不动声色	-1
地	5.16
说	5.22
别光	-1
听	5.64
你	5.36
说	5.22
先进	6.08
20	-1
万	5.38
的	5.1
货	5.04
试试	-1
好销	-1
再	4.96
多	5.66
进	5.8
不好	3.76
销	4.82
就	4.94
不要	4.16
了	5.08
仅凭	-1
这	5.14
一句	5.0
话	5.02
来讲	-1
她	5.2
说	5.22
的	5.1
跟	5.06
上	5.58
一家	5.56
经理	5.52
的	5.1
口吻	-1
简直	4.88
如出一辙	-1
°	-1
怎么办	-1
品牌	5.68
没	4.42
知名	6.32
度	5.16
别人	5.08
不	4.4
信任	6.86
也	5.2
应该	5.1
是	5.42
能	5.48
理解	6.22
的	5.1
但	4.62
总得	-1
有个	-1
开始	5.26
啊	4.78
凭直觉	-1
我	5.58
觉得	5.38
这个	5.02
女经理	-1
比较	5.22
可靠	6.54
为了	5.14
能	5.48
和	5.46
她	5.2
做成	-1
这单	-1
生意	5.5
我	5.58
按	4.9
预定	4.96
的	5.1
方案	5.36
退	4.18
了	5.08
半步	-1
和	5.46
气地	-1
看着	-1
她	5.2
的	5.1
眼睛	5.8
说	5.22
我们	5.96
公司	5.08
有	5.36
规定	4.94
要	5.2
先	5.34
付款	-1
后	5.0
发货	-1
但	4.62
我们	5.96
第一	-1
次	4.56
做生意	-1
凭直觉	-1
我	5.58
觉得	5.38
你	5.36
比较	5.22
可靠	6.54
政策	4.82
可以	5.58
放宽	5.54
些	5.08
你	5.36
先付	-1
一半	4.8
的	5.1
货款	4.58
我	5.58
马上	5.42
安排	5.1
货源	5.14
假如	4.86
货到	-1
了	5.08
卖	5.16
不	4.4
完	5.24
的话	4.9
剩下	-1
的	5.1
我会	-1
无条件	5.06
地	5.16
给	5.34
你	5.36
退款	-1
她	5.2
想	5.3
了	5.08
想	5.3
不	4.4
放心	6.56
地问	-1
话	5.02
是	5.42
这样	4.94
说	5.22
可是	4.94
我	5.58
们	5.06
之间	-1
第一次	-1
打交道	-1
你	5.36
拿	5.02
什么	5.04
来	5.26
担保	5.2
呢	4.92
我	5.58
一	5.02
咬牙	-1
说	5.22
如果	5.36
你	5.36
有	5.36
什么	5.04
不	4.4
放心	6.56
的	5.1
地方	5.18
尽	4.92
管	5.02
提出	5.04
来	5.26
我们	5.96
在	5.02
签订合同	-1
时	5.04
可以	5.58
在	5.02
文字	5.18
上将	-1
此	4.8
表述	5.1
清楚	6.04
我们	5.96
愿意	6.12
承担	5.18
法律责任	-1
她	5.2
沉吟	-1
起来	5.5
在	5.02
那一刻	-1
我	5.58
的	5.1
心情	5.56
十分	6.26
紧张	3.68
坐在	-1
她	5.2
的	5.1
办公室	5.08
对面	5.2
心里	5.3
直	5.3
祷告	-1
当时	5.0
我	5.58
唯一	-1
盼望	5.3
得到	5.66
的	5.1
是	5.42
先付	-1
一半	4.8
款	5.32
也	5.2
可	5.3
算是	5.06
迈开	-1
第一步	-1
出乎意料	6.5600000000000005
的	5.1
是	5.42
她	5.2
爽快	6.710000000000001
地说	-1
分	5.02
两次	-1
太	4.8
麻烦	3.48
还	5.16
是	5.42
带走	-1
20	-1
万	5.38
吧	4.96
c	4.7
这个	5.02
惊喜	6.785
来得	5.12
太快	-1
太	4.8
突然	4.5
太	4.8
出乎	3.48
我	5.58
的	5.1
意料	5.28
在	5.02
一	5.02
刹那	-1
我	5.58
几乎	4.8
不敢相信	-1
自己	5.28
的	5.1
耳朵	5.62
还	5.16
以为	5.14
是	5.42
自己	5.28
听错	-1
了	5.08
但	4.62
当	5.0
她	5.2
将	5.36
从	5.16
银行	5.58
办	4.86
回来	5.44
的	5.1
一张	-1
20	-1
万元	-1
的	5.1
支票	5.32
递给	-1
我时	-1
我	5.58
才	5.48
知道	5.38
这是	-1
真的	-1
她	5.2
说	5.22
董	4.96
小姐	4.76
我	5.58
信任	6.86
你	5.36
希望	6.64
你	5.36
也	5.2
能	5.48
信守诺言	-1
我	5.58
不知	4.34
有	5.36
多	5.66
感动	6.7
连声	-1
致谢	-1
走出	5.54
这家	-1
商店	5.24
大门	5.26
的	5.1
时候	5.0
我	5.58
感到	5.36
眼睛	5.8
潮乎乎	-1
的	5.1
这	5.14
是	5.42
我	5.58
在	5.02
安徽	5.4
拿到	-1
的	5.1
第一	-1
张	5.14
支票	5.32
除了	4.74
追债	-1
之外	-1
也	5.2
是	5.42
我	5.58
在	5.02
安徽	5.4
做成	-1
的	5.1
第一笔	-1
生	5.32
意	5.04
这个	5.02
女经理	-1
是	5.42
个	4.94
好人	6.6
她	5.2
信任	6.86
我	5.58
我	5.58
一定	5.36
用	5.1
加倍	5.6
的	5.1
服务	5.76
来	5.26
回报	5.94
她	5.2
同时	5.34
我	5.58
又	4.98
想起	5.62
了	5.08
拖	4.38
着	4.88
42	-1
万	5.38
货款	4.58
又	4.98
不	4.4
退货	-1
的	5.1
总经理	-1
n	4.82
,	-1
要是	5.14
他	5.06
早	5.42
一天	4.92
清账	-1
不	4.4
白白	5.24
耗费	3.78
我	5.58
那	5.12
么	4.92
长	5.26
的	5.1
时间	5.32
能	5.48
做成	-1
多少	5.08
单	4.72
生意	5.5
呀	4.92
我	5.58
意识	5.0
到	5.3
这	5.14
是	5.42
我	5.58
在	5.02
安徽	5.4
打	4.02
的	5.1
第一	-1
仗	4.82
我	5.58
理解	6.22
这一仗	-1
的	5.1
关键	5.86
不断	5.0
在	5.02
心里	5.3
告诫	4.5
自己	5.28
这一仗	-1
只能	-1
胜	6.88
不能	3.84
输	3.76
我们	5.96
的	5.1
货	5.04
发到	-1
淮南	-1
之后	4.98
我	5.58
没有	4.42
置之不理	3.76
袖手	-1
旁	5.04
观	5.5
我	5.58
了解	5.28
到	5.3
尽管	5.0
这	5.14
一家	5.56
的	5.1
店面	-1
摆	5.18
了	5.08
几台	-1
空调	5.5
但是	4.56
他们	5.12
并	5.04
没有	4.42
直正	-1
走进	-1
空调	5.5
行业	5.02
我	5.58
与	4.86
这个	5.02
女经理	-1
一起	5.74
分	5.02
析	5.12
市场	4.92
怎样	4.92
根据	5.24
市场	4.92
的	5.1
现状	5.24
把	4.94
格力	-1
的	5.1
产品	5.3
推出	5.26
去	4.86
对于	4.94
当时	5.0
一个	5.1
名不见经传	-1
的	5.1
品牌	5.68
推销	4.6
过程	5.06
不言	-1
而	5.18
喻是	-1
艰辛	3.82
的	5.1
92	-1
年	5.1
格力	-1
还	5.16
仅仅	4.52
是	5.42
一个	5.1
年产量	-1
只有	5.14
2	-1
万	5.38
台	4.94
的	5.1
小厂	-1
又	4.98
没	4.42
钱	6.24
投	4.98
广告	4.92
如果	5.36
我们	5.96
仅仅	4.52
在	5.02
商店	5.24
里	5.18
摆	5.18
着	4.88
销售	5.38
是	5.42
没	4.42
办法	5.44
推销	4.6
出去	5.28
的	5.1
而且	5.08
我	5.58
担心	3.46
长时间	-1
卖不出	-1
去	4.86
商家	-1
就	4.94
会	5.22
失去	3.38
信心	6.5
左思右想	-1
后	5.0
我	5.58
首先	5.32
动员	5.46
经理	5.52
发动	5.1
员工	5.12
把	4.94
产品	5.3
推荐	5.86
给	5.34
他们	5.12
的	5.1
亲戚朋友	-1
使用	5.2
通过	5.84
使	4.9
用者	-1
的	5.1
现身说法	-1
来	5.26
打开	5.18
市场	4.92
口碑	-1
是	5.42
最好	6.27
的	5.1
宣传	5.36
媒介	5.34
o	4.96
1992	-1
年	5.1
的	5.1
夏天	5.6
在	5.02
这家	-1
电器	5.26
商店	5.24
不仅	5.34
那	5.12
20	-1
万元	-1
的	5.1
空调	5.5
销售一空	-1
而且	5.08
女经	-1
理	5.26
又	4.98
进	5.8
了	5.08
一批	-1
货	5.04
这	5.14
一次	5.12
还	5.16
没等我	-1
开口	5.26
她	5.2
就	4.94
主动	6.04
地	5.16
说	5.22
你	5.36
放心	6.56
我们	5.96
还是	5.22
老规矩	-1
先	5.34
付款	-1
后	5.0
发货	-1
随着	-1
格力	-1
在	5.02
这家	-1
商店	5.24
的	5.1
成功	7.48
良好	6.24
的	5.1
连锁反应	-1
也	5.2
不	4.4
期而至	-1
在	5.02
向	5.2
经销	5.08
空调	5.5
的	5.1
商场	5.46
推销	4.6
我们	5.96
的	5.1
产品	5.3
时	5.04
我	5.58
就	4.94
用	5.1
这家	-1
电器	5.26
商店	5.24
来	5.26
现身说法	-1
事实	5.64
是	5.42
最好	6.1899999999999995
的	5.1
证明	5.04
其实	4.82
有些	5.2
商店	5.24
已经	5.18
知道	5.38
格力	-1
在	5.02
淮南	-1
热卖	-1
的	5.1
消息	5.12
一张	-1
张	5.14
定单	-1
签下来	-1
了	5.08
一张	-1
张	5.14
支票	5.32
签下来	-1
了	5.08
淮南	-1
市场	4.92
被	4.5
打开	5.18
了	5.08
根据	5.24
后来	4.9
的	5.1
统计	5.12
1992	-1
年	5.1
格力	-1
在	5.02
淮南	-1
市场	4.92
的	5.1
销	4.82
售额	-1
达	5.42
240	-1
万	5.38
这是	-1
安徽	5.4
所有	5.52
城市	5.5
中	4.98
业绩	5.88
最好	6.164999999999999
的	5.1
比	5.0
有些	5.2
省	5.4
的	5.1
情况	5.02
还好	-1
对	6.14
我	5.58
的	5.1
跟踪服务	-1
淮南	-1
的	5.1
经销商	-1
都	4.84
说	5.22
做	5.26
格力	-1
的	5.1
产品	5.3
最	5.14
省心	-1
最	5.14
舒心	-1
最	5.14
放心	6.56
我	5.58
终于	5.52
可以	5.58
舒了	-1
一口气	-1
淮南	-1
这一仗	-1
不仅	5.34
在	5.02
安徽	5.4
打开	5.18
了	5.08
一个	5.1
营销	5.22
缺口	4.14
也	5.2
更加	5.62
坚定	6.04
了	5.08
我	5.58
走	5.3
先	5.34
付款	-1
后发	-1
货	5.04
这	5.14
条	4.72
营销	5.22
道路	4.96
的	5.1
信心	6.5
紧接着	-1
我	5.58
就	4.94
把	4.94
目光	5.24
瞄准	5.24
了	5.08
芜湖	-1
第二场	-1
战役	3.96
就是	4.98
在	5.02
芜湖	-1
市场	4.92
上	5.58
打响	5.18
的	5.1
在	5.02
淮南	-1
市场	4.92
的	5.1
销售	5.38
形势	4.96
稳定下来	-1
之后	4.98
我	5.58
来到	-1
了	5.08
芜	-1
湖	5.5
到	5.3
了	5.08
芜湖	-1
一切都是	-1
陌生	4.2
的	5.1
依然	5.26
面对	-1
着	4.88
一家家	-1
陌	-1
生	5.32
的	5.1
商场	5.46
和	5.46
一张	-1
张	5.14
陌生	4.2
的	5.1
面孔	5.32
我	5.58
该	4.86
从	5.16
哪里	4.92
着手	5.08
呢	4.92
难道	4.72
还是	5.22
像	5.5
打开	5.18
淮南	-1
市场	4.92
一样	5.28
一家	5.56
一家	5.56
地	5.16
盲目	3.5
奔走	-1
吗	4.82
绝对	5.04
不行	3.72
眼看	5.04
着	4.88
这个	5.02
夏季	5.84
就要	-1
过去	5.2
了	5.08
如果	5.36
那	5.12
样	5.08
的话	4.9
我	5.58
分身乏术	-1
哪里	4.92
还	5.16
能腾	-1
得出	-1
时间	5.32
跑	5.18
其它	4.84
市场	4.92
呢	4.92
所以	5.24
一到	-1
芜湖	-1
我	5.58
就	4.94
决定	5.32
在	5.02
此地	-1
集中精力	-1
打	4.02
一场	-1
大	5.7
的	5.1
歼灭战	-1
与其	5.04
在	5.02
多家	-1
商店	5.24
零敲碎打	-1
还	5.16
不如	4.26
攻破	-1
一家	5.56
大型商场	-1
的	5.1
大门	5.26
让	5.36
格力	-1
一炮打响	-1
幸运	7.08
的	5.1
是	5.42
芜湖	-1
有	5.36
一家	5.56
国有	4.82
商场	5.46
在	5.02
当时	5.0
也	5.2
是	5.42
芜湖	-1
市	5.0
规模	5.22
最大	5.96
的	5.1
商场	5.46
曾经	4.9
卖过	-1
我们	5.96
海利	-1
的	5.1
产品	5.3
也	5.2
算	4.96
是	5.42
有	5.36
缘	6.24
吧	4.96
找到	5.44
这家	-1
公司	5.08
经理	5.52
虽然	4.66
没有	4.42
深谈	-1
但	4.62
直觉	5.6
告诉	5.04
我	5.58
这是	-1
一个	5.1
胆小	3.72
谨慎	5.64
而	5.18
乂	-1
老实	6.06
的	5.1
人	5.3
这种	-1
人	5.3
不会	3.72
伤害	2.64
企业	5.24
但	4.62
也	5.2
没有	4.42
开拓市场	-1
的	5.1
魄力	-1
不能	3.84
给	5.34
企业	5.24
带来	-1
旺盛	6.72
的	5.1
活力	6.3
但	4.62
这家	-1
毕竟	5.12
和	5.46
我们	5.96
公司	5.08
有过	-1
业务	5.28
交往	5.48
彼此	5.44
有	5.36
所	4.98
了解	5.28
我	5.58
选定	-1
了	5.08
这家	-1
商场	5.46
作为	5.18
打开	5.18
芜湖	-1
市场	4.92
的	5.1
缺	3.76
曰	-1
