	-1
正确	6.54
的	5.1
从来	4.94
没有	4.42
错误	3.46
那	5.12
这家	-1
公司	5.08
就	4.94
完蛋	3.46
了	5.08
我	5.58
不是	4.2
神仙	6.56
我	5.58
不	4.4
可能	5.2
百分之百	-1
正确	6.54
所以	5.24
还是	5.22
要	5.2
服从	4.96
集体	5.38
的	5.1
智慧	6.68
绝大多数	-1
时候	5.0
刘强	-1
东	5.08
在	5.02
战略决策	-1
上	5.58
是	5.42
绝对	5.04
的	5.1
独裁者	3.46
京东	-1
不是	4.2
刘强	-1
东	5.08
一个	5.1
人	5.3
做	5.26
出来	5.18
的	5.1
但	4.62
一定	5.36
是	5.42
他	5.06
一个	5.1
人	5.3
的	5.1
决策	5.42
做	5.26
出来	5.18
的	5.1
刘强	-1
东有	-1
一句	5.0
话	5.02
是	5.42
战略	5.4
是	5.42
他	5.06
一个	5.1
人	5.3
考虑	5.08
的	5.1
事情	5.08
乍一听	-1
很	5.14
刺耳	3.46
但是	4.56
除了	4.74
刘强	-1
东	5.08
以外	4.92
其他人	-1
事务性	-1
繁忙	4.08
偏重	4.62
越往	-1
下层	4.18
走	5.3
这种	-1
事务性	-1
繁忙	4.08
程度	5.0
越来越	-1
高	6.1
就	4.94
没有	4.42
时间	5.32
考虑	5.08
战略	5.4
的	5.1
事	5.14
思维	5.44
被	4.5
细节	5.32
给	5.34
淹没	3.72
了	5.08
有	5.36
高管	-1
给	5.34
上	5.58
一级	-1
领导	5.52
说	5.22
别老压	-1
着	4.88
我	5.58
整天	-1
被	4.5
柴米油盐酱醋茶	-1
的	5.1
事	5.14
给	5.34
占	4.66
满	5.94
了	5.08
没法	3.72
思考	5.58
只有	5.14
跳出	5.06
事务性	-1
工作	5.18
才	5.48
有	5.36
空间	5.16
去	4.86
思考	5.58
更	5.34
长远	5.66
的	5.1
战略	5.4
刘强	-1
东	5.08
管理	5.3
强势	-1
他	5.06
更	5.34
接近	5.1
于	5.14
诸葛亮	5.94
的	5.1
风格	5.42
什么	5.04
都	4.84
想	5.3
好	6.7
了	5.08
自己	5.28
说	5.22
出来	5.18
让	5.36
下属	4.72
去	4.86
执行	5.1
他	5.06
是	5.42
源头	-1
自上而下	-1
推动	5.88
别人	5.08
去	4.86
做	5.26
这种	-1
自上而下	-1
的	5.1
方式	4.94
在	5.02
父权	-1
色彩	5.82
浓厚	5.82
的	5.1
中国	6.06
屡见不鲜	-1
尤其	5.26
是	5.42
在	5.02
20	-1
世纪	5.1
八	5.36
九十年代	-1
创业	5.92
的	5.1
那	5.12
一拨	-1
企业家	-1
身上	5.08
他们	5.12
是	5.42
公司	5.08
的	5.1
大家	5.56
长	5.26
说一不二	-1
权威	5.5
不容	4.64
挑战	5.38
刘强	-1
东	5.08
认为	5.1
一家	5.56
创业	5.92
型	5.32
高速	5.52
发展	6.16
的	5.1
公司	5.08
在	5.02
公司	5.08
里	5.18
必须	4.98
有	5.36
一个	5.1
有	5.36
绝对	5.04
控制能力	-1
可以	5.58
驾驭	5.52
公司	5.08
的	5.1
人	5.3
才能	6.1
保证	5.78
这家	-1
公司	5.08
快速增长	-1
否则	4.62
如果	5.36
谁	5.1
说	5.22
了	5.08
都	4.84
不算	-1
那	5.12
公司	5.08
就	4.94
完蛋	3.72
了	5.08
民营公司	-1
一定	5.36
是	5.42
独裁	3.32
的	5.1
民主	6.08
的	5.1
公司	5.08
基本上	-1
都	4.84
要	5.2
完蛋	3.32
创始人	-1
在	5.02
战略	5.4
层面	5.14
和	5.46
用户	5.2
体验	5.18
上	5.58
必须	4.98
绝对	5.04
独裁	3.32
确保	5.72
这个	5.02
公司	5.08
所有人	-1
都	4.84
不能	3.84
在	5.02
用户	5.2
体验	5.18
上	5.58
糊弄	-1
任何人	-1
做	5.26
事情	5.08
都	4.84
不能	3.84
违背	3.72
用户	5.2
体验	5.18
这是	-1
红线	-1
不能	3.84
碰	4.76
同时	5.34
公司	5.08
战略	5.4
必须	4.98
清晰	6.24
所有人	-1
必须	4.98
按照	5.16
公司	5.08
的	5.1
战略目标	-1
和	5.46
路径	5.22
走	5.3
他	5.06
的	5.1
观念	5.28
确保	5.72
了	5.08
京东	-1
过去	5.2
10	-1
年	5.1
的	5.1
高速	5.52
发展	6.16
他	5.06
是	5.42
最大	5.96
的	5.1
齿轮	-1
带动	5.02
一组	-1
大大小小	-1
的	5.1
齿轮	-1
精密	5.68
咬合	-1
飞速	5.9
转动	5.18
w	4.86
ｗ	-1
w	4.86
1	-1
ｔ	-1
tw	-1
c	4.7
ｏ	-1
m	5.06
博弈	-1
博弈	-1
用	5.1
规模	5.22
换	5.14
话语权	-1
京东	-1
2005	-1
年	5.1
就	4.94
定下	-1
了	5.08
渠道	5.06
上游	5.66
化	4.98
的	5.1
策略	5.54
原来	5.54
是	5.42
在	5.02
中关村	-1
各大	-1
电脑城	-1
的	5.1
档口	-1
拿货	-1
以后	4.92
要	5.2
从	5.16
省级	-1
代理	5.22
全国	5.28
总代理	-1
那儿	4.92
拿货	-1
2005	-1
年	5.1
京东	-1
销售额	-1
不过	4.72
3000	-1
万元	-1
2006	-1
年	5.1
也	5.2
只有	5.14
8000	-1
万元	-1
虽然	4.66
增长速度	-1
很快	-1
但是	4.56
体量	-1
太小	-1
很多	5.46
代理商	-1
不	4.4
把	4.94
京东	-1
放在眼里	-1
采购	5.34
人员	5.44
找	5.06
代理商	-1
一次	5.12
拿	5.02
10	-1
个货	-1
对方	5.12
就	4.94
说	5.22
你	5.36
还	5.16
好意思	5.48
跟	5.06
我	5.58
说	5.22
还要	-1
账期	-1
这	5.14
不	4.4
可能	5.2
2007	-1
年	5.1
姚彦中	-1
负责	5.58
笔记本	5.36
采购	5.34
通过	5.84
拐弯抹角	-1
的	5.1
熟人	6.0
关系	5.0
联系	5.4
上	5.58
宏碁	-1
拉上	-1
自己	5.28
的	5.1
上级	5.02
孙加明	-1
一块儿	-1
去	4.86
等	4.72
了	5.08
一个	5.1
小时	5.1
才	5.48
见到	-1
人	5.3
向	5.2
宏碁	-1
表达	5.34
了	5.08
希望	6.64
定制	-1
产品	5.3
的	5.1
意愿	5.56
对方	5.12
说	5.22
挺	5.62
好	6.7
的	5.1
我们	5.96
一个	5.1
定制	-1
产品	5.3
每月	-1
要求	4.9
出货	-1
1024	-1
台	4.94
当时	5.0
京东	-1
整条	-1
笔记本	5.36
产品线	-1
一个月	-1
也	5.2
卖	5.16
不了	4.3
1024	-1
台	4.94
两人	-1
赶紧	5.18
灰溜溜	-1
地	5.16
跑掉	-1
了	5.08
那	5.12
时候	5.0
姚彦中	-1
和	5.46
他	5.06
的	5.1
同事	5.5
们	5.06
每天	-1
都	4.84
要	5.2
外出	5.18
见	5.24
代理商	-1
厂商	4.92
为了	5.14
说服	5.72
供应商	-1
采销	-1
需要	5.18
准备	5.48
30	-1
60	-1
页	4.98
的	5.1
ppt	-1
从	5.16
全球	5.46
经济	5.44
讲	5.16
到	5.3
全球	5.46
电子商务	-1
讲	5.16
到	5.3
中国	6.06
电子商务	-1
讲	5.16
到	5.3
京东	-1
的	5.1
发展	6.16
模式	5.1
手机	5.5
品类	-1
的	5.1
发展	6.16
和	5.46
未来	6.28
采销	-1
讲	5.16
得	5.44
热血沸腾	-1
唾沫	3.84
横飞	-1
把	4.94
自己	5.28
都	4.84
感动	6.7
了	5.08
供应商	-1
们	5.06
却	4.68
在	5.02
下面	4.8
打瞌睡	-1
刘强	-1
东	5.08
告诉	5.04
他们	5.12
未来	6.28
不用	4.74
四处	5.08
跑	5.18
坐在	-1
办公室	5.08
里	5.18
打电话	-1
让	5.36
对方	5.12
送过来	-1
姚彦中	-1
心里	5.3
想	5.3
这	5.14
可能	5.2
吗	4.82
我	5.58
过去	5.2
拿	5.02
人家	5.3
还	5.16
不	4.4
愿意	6.12
给	5.34
呢	4.92
2011	-1
年	5.1
宏碁	-1
负责	5.58
与	4.86
京东	-1
对接	-1
的	5.1
人	5.3
办理	4.94
了	5.08
京东	-1
临时	5.04
胸卡	-1
一周	5.2
有	5.36
三天	-1
时间	5.32
在	5.02
京东	-1
办公	5.12
刘强	-1
东	5.08
的	5.1
观点	5.4
是	5.42
早期	5.12
想	5.3
跟	5.06
厂商	4.92
直接	5.44
合作	5.78
对方	5.12
不	4.4
愿意	6.12
甚至	4.82
有	5.36
的	5.1
品牌	5.68
连	5.16
代理商	-1
都	4.84
不	4.4
愿意	6.12
都	4.84
是	5.42
经销商	-1
跟	5.06
我们	5.96
合作	5.78
我	5.58
还是	5.22
强调	5.0
规模	5.22
效益	6.18
做	5.26
零售	5.08
没有	4.42
规模	5.22
什么	5.04
都	4.84
没有	4.42
有	5.36
了	5.08
规模	5.22
不	4.4
代表	5.28
什么	5.04
都	4.84
有	5.36
但是	4.56
没有	4.42
规模	5.22
一定	5.36
什么	5.04
都	4.84
没有	4.42
我们	5.96
也	5.2
不	4.4
着急	3.84
没关系	5.22
我	5.58
努力	6.26
做	5.26
比如	5.24
量	5.02
翻	4.92
两倍	-1
再	4.96
找	5.06
人	5.3
谈	5.14
如果	5.36
还	5.16
觉得	5.38
我们	5.96
太小	-1
量	5.02
上	5.58
不	4.4
去	4.86
没关系	5.22
再	4.96
翻	4.92
两倍	-1
当	5.0
我	5.58
的	5.1
量	5.02
占	4.66
在	5.02
10%	-1
20%	-1
的	5.1
时候	5.0
你	5.36
不谈	-1
也	5.2
得	5.44
谈	5.14
我	5.58
不	4.4
找	5.06
你	5.36
你	5.36
也	5.2
得	5.44
找	5.06
我	5.58
刘强	-1
东	5.08
干练	-1
直爽	-1
做事	5.26
雷厉风行	-1
跟	5.06
他	5.06
说话	5.38
不能	3.84
说	5.22
废话	3.84
不能	3.84
说	5.22
不到	3.84
点子	-1
上	5.58
否则	4.62
他	5.06
马上	5.42
打断	3.84
你	5.36
他	5.06
领导	5.52
的	5.1
团队	5.26
有	5.36
血性	-1
不	4.4
拖泥带水	-1
做	5.26
什么	5.04
事情	5.08
不会	3.84
慢慢	-1
就	4.94
没影	-1
了	5.08
必须	4.98
一竿子	-1
插	4.92
到底	4.96
当时	5.0
签	5.1
代理商	-1
采销	-1
拜访	-1
10	-1
次	4.56
都	4.84
吃闭门羹	-1
依然	5.26
会	5.22
去	4.86
敲门	-1
直到	5.12
对方	5.12
开门	-1
为止	4.72
进价	-1
600	-1
元	5.0
的	5.1
显示器	-1
用	5.1
649	-1
元	5.0
的	5.1
价格	5.18
卖出	-1
一天	4.92
能卖	-1
三五十	-1
台	4.94
刘强	-1
东	5.08
让	5.36
采销	-1
人员	5.44
一次	5.12
去	4.86
要	5.2
500	-1
台	4.94
成本价	-1
降低	4.24
到	5.3
550	-1
元	5.0
然后	5.0
以	4.92
599	-1
元	5.0
的	5.1
价格	5.18
卖出	-1
一下子	-1
销量	-1
就	4.94
增长	5.9
起来	5.5
这是	-1
早期	5.12
京东	-1
惯常	-1
的	5.1
打法	-1
京东	-1
的	5.1
成长	5.92
为什么	4.32
这么	5.12
快	5.98
跟	5.06
刘强	-1
东	5.08
的	5.1
魄力	-1
有关	5.4
跟	5.06
京东	-1
的	5.1
采购	5.34
数量	4.92
有	5.36
绝对	5.04
关系	5.0
有时候	-1
员工	5.12
看到	-1
好	6.7
的	5.1
产品	5.3
想	5.3
采购	5.34
两百个	-1
刘强	-1
东	5.08
直接	5.44
说	5.22
拿	5.02
一万个	-1
吧	4.96
规模	5.22
小	4.6
拿	5.02
的	5.1
数量	4.92
少	4.3
成本	4.82
就	4.94
高	6.1
拿	5.02
得	5.44
多	5.66
就	4.94
能	5.48
将	5.36
成本	4.82
降低	4.24
降低成本	-1
就	4.94
能	5.48
给	5.34
消费者	-1
更	5.34
低	4.5
的	5.1
价格	5.18
就	4.94
有	5.36
更	5.34
多	5.66
的	5.1
人	5.3
愿意	6.12
来	5.26
京东	-1
买	5.34
采销	-1
部门	4.9
是	5.42
刘强	-1
东	5.08
盯	5.06
得	5.44
最紧	-1
的	5.1
部门	4.9
他	5.06
每天	-1
在	5.02
采销	-1
那里	5.18
转悠	-1
跟	5.06
人	5.3
沟通	5.78
了解	5.28
每天	-1
的	5.1
销售	5.38
情况	5.02
有无	-1
遇到	-1
问题	4.46
有时候	-1
还会	-1
亲自	5.08
指挥	5.3
战斗	4.12
要求	4.9
把	4.94
某款	-1
产品价格	-1
打	4.02
下去	4.2
员工	5.12
告诉	5.04
他	5.06
已经	5.18
接近	5.1
成本价	-1
了	5.08
不	4.4
挣钱	-1
了	5.08
他	5.06
也	5.2
说	5.22
没关系	5.22
2008	-1
年	5.1
6	-1
18	-1
店庆	-1
刘强	-1
东	5.08
自己	5.28
掏出	-1
几十万元	-1
让	5.36
大家	5.56
做	5.26
老	3.58
刘	5.26
专场	-1
活动	6.04
说	5.22
兄弟	5.84
们	5.06
把	4.94
这些	5.18
钱	6.24
赔	-1
给	5.34
客户	5.42
他	5.06
直接	5.44
安排	5.1
6	-1
18	-1
店庆日	-1
的	5.1
时候	5.0
拿	5.02
什么	5.04
产品	5.3
什么	5.04
型号	5.18
促销	5.66
6	-1
18	-1
店庆日	-1
用	5.1
直接	5.44
击穿	-1
用户	5.2
心理	5.0
底线	-1
的	5.1
价格	5.18
刺激	5.02
销售	5.38
不	4.4
考虑	5.08
赚钱	6.140000000000001
赔钱	-1
不计成本	-1
不惜代价	-1
就是	4.98
想方设法	5.36
地	5.16
把	4.94
活动	6.04
做	5.26
得	5.44
燃起	-1
来	5.26
例如	5.34
京东	-1
11	-1
周年	5.58
庆	6.02
的	5.1
时候	5.0
推出	5.26
11	-1
元	5.0
的	5.1
cpu	-1
11	-1
元	5.0
的	5.1
内存	5.08
111	-1
元	5.0
的	5.1
相机	5.36
1111	-1
元	5.0
的	5.1
笔记本	5.36
刘强	-1
东用	-1
敢死队	-1
的	5.1
做法	5.22
在	5.02
市场	4.92
上	5.58
打出	4.84
了	5.08
名声	6.14
所有人	-1
都	4.84
知道	5.38
京东	-1
便宜	5.68
早年	4.92
每逢	-1
年会	-1
刘强	-1
东	5.08
自己	5.28
端	4.88
着	4.88
酒杯	-1
秘书	5.1
跟随	5.38
在	5.02
旁	5.04
拿	5.02
着	4.88
录音笔	-1
一桌	-1
一桌	-1
地	5.16
依次	5.26
碰杯	-1
挨个	-1
问	5.18
采销	-1
员工	5.12
你	5.36
明年	5.4
的	5.1
任务	5.04
计划	5.24
是	5.42
多少	5.08
刚	5.2
加入	5.42
京东	-1
的	5.1
员工	5.12
不	4.4
了解	5.28
刘强	-1
东	5.08
的	5.1
路数	-1
老老实实	-1
地说	-1
1000	-1
万元	-1
刘强	-1
东	5.08
接着	5.12
问	5.18
如果	5.36
努力	6.26
一把	-1
能	5.48
做到	-1
多少	5.08
员工	5.12
回答	5.58
估计	5.02
1300	-1
万元	-1
刘强	-1
东	5.08
就	4.94
举起	-1
酒杯	-1
如果	5.36
你	5.36
能	5.48
做到	-1
1300	-1
万元	-1
那	5.12
奖励	7.06
你	5.36
多少	5.08
钱	6.24
做到	-1
1500	-1
万元	-1
又	4.98
奖励	7.06
多少	5.08
新	5.94
员工	5.12
觉得	5.38
不可思议	6.58
这是	-1
京东	-1
的	5.1
惯例	5.1
只要	5.16
完成	5.98
了	5.08
到	5.3
年底	5.14
该	4.86
承诺	6.1
你	5.36
的	5.1
都	4.84
会	5.22
到位	5.54
猛冲	3.58
猛打	-1
的	5.1
采销	-1
团队	5.26
2007	-1
年	5.1
4	-1
月	5.28
崔琳玮	-1
加入	5.42
京东	-1
工号	-1
是	5.42
166	-1
当时	5.0
采销	-1
部门	4.9
只	4.94
做	5.26
it	5.02
产品	5.3
共有	5.56
40	-1
多人	-1
办公室	5.08
在	5.02
银丰	-1
大厦	5.34
一个	5.1
阔达	-1
的	5.1
空间	5.16
里	5.18
共	4.9
8	-1
排	5.14
工位	-1
每排	-1
10	-1
个	4.94
座位	5.24
前	5.24
两排	-1
是	5.42
客服	-1
最后	4.8
两排	-1
是	5.42
售后	-1
中间	5.04
四排	-1
就是	4.98
采销	-1
采销	-1
要	5.2
打电话	-1
客服	-1
也	5.2
要	5.2
打电话	-1
客服	-1
主管	5.0
时不时	-1
站	5.04
起来	5.5
提醒	5.56
采销	-1
部门	4.9
你们	5.24
声音	5.42
小	4.6
一点儿	-1
客户	5.42
会	5.22
听见	5.46
那	5.12
时候	5.0
找	5.06
供应商	-1
是	5.42
靠	4.78
两条腿	-1
去	4.86
中关村	-1
大大小小	-1
电脑城	-1
的	5.1
柜台	5.12
办公室	5.08
收集	5.34
名片	-1
崔琳玮	-1
负责	5.58
的	5.1
产品线	-1
是	5.42
显示器	-1
就	4.94
把	4.94
所有	5.52
卖	5.16
显示器	-1
的	5.1
供应商	-1
名片	-1
收集	5.34
起来	5.5
整理	5.2
好	6.7
档案	5.0
各家	-1
是	5.42
做	5.26
什么	5.04
品牌	5.68
有	5.36
哪些	4.96
型号	5.18
价格	5.18
是	5.42
多少	5.08
他	5.06
每天	-1
打电话	-1
给	5.34
这些	5.18
供应商	-1
要货	-1
当时	5.0
京东	-1
的	5.1
低价	-1
策略	5.54
伤害	2.64
到	5.3
很多	5.46
厂家	5.14
在线	5.28
下	4.6
的	5.1
利益	5.68
遭到	-1
他们	5.12
的	5.1
抵制	3.92
不	4.4
给	5.34
京东	-1
货	5.04
那些	5.02
小	4.6
代理商	-1
希望	6.64
通过	5.84
京东	-1
出货	-1
减轻	5.4
销售	5.38
压力	3.98
另一方面	-1
又	4.98
不	4.4
希望	6.64
被	4.5
厂家	5.14
惩罚	2.76
取消	4.02
代理	5.22
授权	5.62
崔琳玮	-1
他们	5.12
的	5.1
做法	5.22
就是	4.98
这个	5.02
月	5.28
找	5.06
甲要	-1
一批	-1
货	5.04
下个月	-1
就	4.94
找	5.06
乙要	-1
一批	-1
货	5.04
分散	4.58
代理商	-1
的	5.1
压力	3.98
结果	5.16
这	5.14
导致	4.64
一个	5.1
品牌	5.68
至少	4.96
有	5.36
四五家	-1
代理商	-1
为了	5.14
追逐	5.34
最低	4.02
的	5.1
价格	5.18
成本	4.82
京东	-1
在	5.02
北京	5.68
上海	5.78
广州	5.68
青岛	5.58
成都	5.48
等	4.72
地方	5.18
都	4.84
有	5.36
供应商	-1
2008	-1
年	5.1
京东	-1
开始	5.26
提升	6.0
供应商	-1
等级	5.16
以前	4.88
有	5.36
很多	5.46
档口	-1
做	5.26
供应商	-1
不能	3.84
完全	5.5
保证	5.78
产品质量	-1
按照	5.16
公司	5.08
规定	4.94
必须	4.98
要求	4.9
正品	-1
就	4.94
剔除	4.48
了	5.08
很多	5.46
可能	5.2
有	5.36
水货	-1
假货	3.84
的	5.1
供应商	-1
按照	5.16
公司	5.08
规定	4.94
采销	-1
必须	4.98
跟	5.06
总代谈	-1
崔琳玮	-1
跟	5.06
某个	-1
显示器	-1
品牌	5.68
的	5.1
北京	5.68
总代谈	-1
大概	4.84
一个月	-1
是	5.42
两三千	-1
台	4.94
的	5.1
量	5.02
总代	-1
嫌	-1
单量	-1
小	4.6
规定	4.94
了	5.08
每单	-1
的	5.1
最少	4.44
提货	-1
量	5.02
发货	-1
得加	-1
运费	-1
还	5.16
要求	4.9
现款	-1
结算	5.1
为了	5.14
突破	5.82
这家	-1
总代	-1
崔琳玮	-1
先	5.34
开口	5.26
提出	5.04
你	5.36
那里	5.18
不是	4.2
有	5.36
滞销	-1
的	5.1
高端	-1
显示器	-1
吗	4.82
我	5.58
帮	5.54
你	5.36
消化	5.2
库存	4.78
这些	5.18
高端	-1
显示器	-1
可能	5.2
北京	5.68
需求	5.32
就	4.94
几台	-1
但	4.62
京东	-1
是	5.42
面向全国	-1
销售	5.38
转手	-1
就	4.94
卖光	-1
了	5.08
这家	-1
总代	-1
意识	5.0
到	5.3
京东	-1
是	5.42
可以	5.58
帮	5.54
他们	5.12
做	5.26
一些	5.12
事	5.14
的	5.1
这才	-1
愿意	6.12
坐下	-1
来	5.26
谈一谈	-1
京东	-1
想要	-1
什么样	-1
的	5.1
货	5.04
偶尔	5.24
也	5.2
会	5.22
给	5.34
一点	4.88
畅销	6.46
型号	5.18
再	4.96
给	5.34
返点	-1
当时	5.0
显示器	-1
大概	4.84
1500	-1
元	5.0
一台	-1
返点	-1
是	5.42
一台	-1
20	-1
元	5.0
京东	-1
的	5.1
售价	-1
基本	5.08
不	4.4
赚钱	6.35
甚至	4.82
把	4.94
返点	-1
的	5.1
钱	6.24
都	4.84
搭进去	-1
这是	-1
为了	5.14
追求	5.98
量	5.02
只有	5.14
出	4.98
足够	6.08
大	5.7
的	5.1
量	5.02
才能	6.1
得到	5.66
更	5.34
多	5.66
的	5.1
支持	6.06
这家	-1
北京	5.68
总代	-1
一个月	-1
的	5.1
任务	5.04
是	5.42
4	-1
万台	-1
卖得	-1
好	6.7
的	5.1
时候	5.0
京东	-1
一个月	-1
能出	-1
1	-1
万台	-1
在	5.02
完成	5.98
a	5.24
轮	5.04
融资	5.7
后	5.0
京东	-1
开始	5.26
引进	5.38
第一批	-1
职业	5.34
经理人	-1
王笑	-1
松	5.1
就是	4.98
在	5.02
这	5.14
一	5.02
阶段	4.78
加入	5.42
京东	-1
的	5.1
刘强	-1
东	5.08
面试	-1
他	5.06
20	-1
分钟	5.12
后	5.0
就	4.94
直接	5.44
告诉	5.04
他	5.06
你	5.36
挺	5.62
适合	5.88
我们	5.96
公司	5.08
的	5.1
这样	4.94
做	5.26
会	5.22
让	5.36
人力资源	-1
经理	5.52
谈	5.14
薪水	5.74
时	5.04
处于	5.02
被动	4.06
王笑	-1
松	5.1
愣	-1
了	5.08
一下	5.12
马上	5.42
觉得	5.38
刘强	-1
东	5.08
真实	6.54
坦率	6.52
2008	-1
年	5.1
1	-1
月	5.28
王笑	-1
松	5.1
从	5.16
沃尔玛	-1
辞职	3.9
离开	4.0
深圳	5.58
来到	-1
北京	5.68
很多	5.46
朋友	6.5
觉得	5.38
他	5.06
傻	-1
了	5.08
为什么	4.32
去	4.86
一家	5.56
名不见经传	-1
的	5.1
公司	5.08
他	5.06
觉得	5.38
刘强	-1
东	5.08
正直	6.62
有	5.36
魄力	-1
思路清晰	-1
能	5.48
把	4.94
团队	5.26
带	5.1
起来	5.5
也	5.2
乐意	6.58
将	5.36
财富	6.54
与	4.86
人	5.3
分享	6.14
当	5.0
年底	5.14
他	5.06
就	4.94
得到	5.66
了	5.08
出乎意料	6.13
的	5.1
年终奖	-1
本来	4.98
他	5.06
以为	5.14
不会	4.0
有	5.36
的	5.1
来	5.26
的	5.1
时候	5.0
没谈	-1
待遇	5.5
问题	4.46
来	5.26
了	5.08
以后	4.92
发现	5.9
我	5.58
所	4.98
得到	5.66
的	5.1
远远	-1
超出	5.02
我	5.58
的	5.1
预期	5.36
加入	5.42
京东	-1
第一天	-1
王笑	-1
松	5.1
就	4.94
领略	-1
了	5.08
京东	-1
的	5.1
执行力	-1
他	5.06
还	5.16
在	5.02
办入	-1
职	5.2
手续	4.78
就	4.94
被	4.5
人	5.3
叫	4.96
去	4.86
做	5.26
面试官	-1
公司	5.08
缺	3.76
人	5.3
来	5.26
了	5.08
就	4.94
得	5.44
马上	5.42
干活儿	-1
跟	5.06
行军	-1
打仗	3.5
一样	5.28
第二天	-1
他	5.06
又	4.98
遇上	-1
爆仓	-1
全体	5.62
员工	5.12
去	4.86
大鲁店	-1
搬	5.1
仓	-1
干	4.78
了	5.08
整整	5.16
一个	5.1
通宵	-1
这次	-1
搬仓	-1
让	5.36
他	5.06
有种	3.5
强烈	5.5
的	5.1
感触	-1
商品信息	-1
可以	5.58
通过	5.84
互联网	5.88
传递	5.42
给	5.34
用户	5.2
商品	5.32
本身	5.2
则	4.8
需要	5.18
手提	-1
肩	-1
扛	-1
地	5.16
送到	-1
客户	5.42
手里	-1
这是	-1
一个	5.1
线	5.18
上线	-1
下	4.6
并重	5.28
的	5.1
公司	5.08
海淀区	-1
苏州街	-1
银丰	-1
大厦	5.34
京东	-1
办公室	5.08
的	5.1
柱子	-1
上	5.58
贴着	-1
的	5.1
口号	4.96
是	5.42
战斗	4.12
战斗	4.12
就	4.94
像	5.5
战场	4.12
一样	5.28
办公区	-1
位置	5.18
紧张	3.68
有时候	-1
供应商	-1
来	5.26
了	5.08
也	5.2
没有	4.42
座位	5.24
坐	5.14
大家	5.56
都	4.84
站	5.04
着	4.88
谈事	-1
采销	-1
像	5.5
打	4.02
了	5.08
鸡血	-1
一样	5.28
电话响	-1
个	4.94
不停	-1
一旦	5.04
订单	5.5
量	5.02
太	4.8
多	5.66
周转	4.82
不	4.4
过来	5.28
爆仓	-1
了	5.08
大家	5.56
就	4.94
赶紧	5.18
到	5.3
库房	-1
连夜	-1
加班	3.88
所有人	-1
都	4.84
没有	4.42
考虑	5.08
加班	3.88
有没有	-1
加班费	-1
或者	4.76
去	4.86
库房	-1
工作	5.18
是不是	-1
我	5.58
应该	5.1
干	4.78
的	5.1
事情	5.08
当时	5.0
采销	-1
在	5.02
岗位	5.08
设计	5.76
上	5.58
不	4.4
规范	5.62
采销	-1
员工	5.12
一个	5.1
人	5.3
从头	5.04
管到	-1
尾	4.72
上午	5.28
给	5.34
供应商	-1
打电话	-1
或者	4.76
见面	5.68
沟通	5.78
谈	5.14
价格	5.18
下	4.6
订单	5.5
提交	5.24
结算	5.1
单	4.72
下午	5.16
是	5.42
收货	-1
点货	-1
打包	-1
用	5.1
保鲜膜	-1
缠裹	-1
在外	5.0
包装箱	-1
上	5.58
防止	4.88
货物	5.3
损坏	3.48
经销商	-1
不	4.4
愿意	6.12
送货到	-1
京东	-1
位于	4.96
城郊	-1
的	5.1
仓库	4.9
运输成本	-1
高	6.1
都	4.84
一律	4.86
拉货到	-1
银丰	-1
大厦	5.34
楼下	-1
由	4.86
采销员	-1
收货	-1
京东	-1
仓库	4.9
会派	-1
车	5.5
一天	4.92
跑	5.18
两趟	-1
拉货到	-1
仓库	4.9
不	4.4
只	4.94
这样	4.94
采销员	-1
还要	-1
每天	-1
做	5.26
规划	5.46
明天	5.78
要定	-1
什么	5.04
货	5.04
做	5.26
什么	5.04
促销	5.66
晚上	5.02
还	5.16
得	5.44
在	5.02
办公室	5.08
回答	5.58
用户	5.2
评论	5.14
维护	5.46
产品	5.3
页面	-1
京东	-1
体量	-1
小	4.6
向	5.2
供应商	-1
要账	-1
期	5.08
不	4.4
容易	6.02
开始	5.26
是	5.42
现金结算	-1
后来	4.9
变成	-1
一个	5.1
星期	5.08
结	4.94
一次	5.12
款	5.32
有时候	-1
供应商	-1
的	5.1
业务员	-1
担心	3.46
京东	-1
的	5.1
付款	-1
能力	5.9
下午	5.16
喝了酒	-1
就	4.94
跑	5.18
到	5.3
京东	-1
这里	4.88
要钱	-1
在	5.02
前台	-1
撒野	-1
讲	5.16
京东	-1
不	4.4
给钱	-1
了	5.08
不要	4.16
在	5.02
京东	-1
订货	5.3
了	5.08
王笑	-1
松得	-1
把	4.94
他拉进	-1
办公室	5.08
把	4.94
他	5.06
哄	-1
好	6.7
结果	5.16
过	5.04
一阵子	-1
故态复萌	3.46
就算	4.84
是	5.42
音箱	-1
耳机	-1
这样	4.94
的	5.1
小	4.6
品类	-1
都	4.84
很	5.14
难	3.18
拿到	-1
货	5.04
为了	5.14
取得	5.58
突破	5.82
不得不	-1
和	5.46
代理商	-1
吃饭	5.8
喝酒	-1
王笑	-1
松	5.1
酒量	-1
不好	3.18
吐得	-1
一塌糊涂	-1
不	4.4
知道	5.38
自己	5.28
是	5.42
怎么	4.86
回家	-1
的	5.1
第二天	-1
还	5.16
得	5.44
上班	4.84
又	4.98
整整	5.16
吐	-1
了	5.08
一个	5.1
上午	5.28
喝口水	-1
都	4.84
会	5.22
吐	-1
在	5.02
京东	-1
采销	-1
人员	5.44
的	5.1
讲述	5.36
里	5.18
我	5.58
常常	5.52
听到	-1
