是	5.42
一个	5.1
新	5.94
的	5.1
领域	5.08
我们	5.96
最	5.14
重要	5.68
的	5.1
是	5.42
永远	6.46
为	5.16
你	5.36
所	4.98
做	5.26
的	5.1
事情	5.08
保持	5.68
激情	6.2
做	5.26
电子商务	-1
不	4.4
容易	6.02
今天	5.52
有	5.36
这么	5.12
多人	-1
在	5.02
我	5.58
非常高兴	-1
从事	5.32
网络	5.56
的	5.1
人	5.3
尤其	5.26
是	5.42
这	5.14
几年	-1
活	5.56
下来	4.78
的	5.1
人	5.3
经历	5.3
的	5.1
事情	5.08
太	4.8
多	5.66
他	5.06
还	5.16
说	5.22
短暂	4.66
的	5.1
激情	6.2
是	5.42
不值钱	3.18
的	5.1
只有	5.14
持久	5.5
的	5.1
激情	6.2
才	5.48
是	5.42
赚钱	6.38
的	5.1
正是	-1
靠着	-1
这份	-1
为了	5.14
理想	6.56
永不	-1
熄灭	-1
的	5.1
激情	6.2
马云	-1
完成	5.98
了	5.08
一件	-1
又	4.98
一件	-1
看似	-1
不	4.4
可能	5.2
完成	5.98
的	5.1
事情	5.08
他	5.06
提出	5.04
在	5.02
2003	-1
年	5.1
阿里巴巴	-1
全年	-1
要	5.2
赢利	6.64
1	-1
亿元	-1
当时	5.0
的	5.1
互联网	5.88
业内	5.36
谁	5.1
也	5.2
不敢	-1
夸	-1
这样	4.94
的	5.1
海口	5.02
但	4.62
马云敢	-1
他	5.06
不但	5.12
敢	5.64
说	5.22
还敢	-1
做	5.26
年底	5.14
的	5.1
时候	5.0
这个	5.02
看似	-1
不	4.4
可能	5.2
完成	5.98
的	5.1
目标	5.64
完成	5.98
了	5.08
2004	-1
年	5.1
马云	-1
夸下	-1
更	5.34
大	5.7
的	5.1
海口	5.02
他	5.06
说	5.22
要	5.2
每天	-1
实现	5.72
赢利	6.64
100	-1
万元	-1
在	5.02
年底	5.14
的	5.1
时候	5.0
这个	5.02
目标	5.64
又	4.98
完成	5.98
了	5.08
到	5.3
了	5.08
2005	-1
年	5.1
马云	-1
说	5.22
阿里巴巴	-1
每天	-1
缴纳	4.94
税款	-1
要	5.2
达到	5.64
100	-1
万元	-1
每	5.14
一次	5.12
的	5.1
言论	5.08
都	4.84
将	5.36
马云	-1
和	5.46
阿里巴巴	-1
推	5.0
到	5.3
风口浪尖	-1
上	5.58
每	5.14
一个	5.1
目标	5.64
的	5.1
提出	5.04
都	4.84
招致	4.54
各种	-1
反对	3.84
和	5.46
质疑	3.86
的	5.1
声音	5.42
人们	5.28
都	4.84
说	5.22
马云	-1
是	5.42
狂人	-1
是	5.42
个	4.94
狂热	5.6
的	5.1
梦想家	-1
但	4.62
马云	-1
其实	4.82
是	5.42
个	4.94
怀有	-1
激情	6.2
的	5.1
理想主义	-1
创业者	-1
之所以	-1
能够	5.44
将	5.36
这	5.14
一个个	-1
看似	-1
不	4.4
可能	5.2
的	5.1
目标	5.64
实现	5.72
马云靠	-1
的	5.1
不	4.4
只是	4.54
一腔	-1
激情	6.2
和	5.46
空洞	4.08
的	5.1
想法	5.14
他	5.06
有	5.36
胆识	-1
有	5.36
见识	5.56
更	5.34
重要	5.68
的	5.1
是	5.42
他	5.06
有着	5.04
对	6.14
自己	5.28
所	4.98
做	5.26
事业	5.74
的	5.1
前瞻性	-1
马云	-1
在	5.02
建设	5.68
阿里巴巴	-1
初期	5.18
的	5.1
时候	5.0
认为	5.1
b2b	-1
不	4.4
应该	5.1
是	5.42
business	5.94
to	4.98
business	5.94
而	5.18
应该	5.1
是	5.42
businessman	5.42
to	4.98
businessman	5.42
马云	-1
想起	5.62
离开	4.0
北京	5.68
前去	-1
登	5.12
长城	6.22
时	5.04
的	5.1
情景	5.34
他	5.06
回忆	5.38
说	5.22
我们	5.96
在	5.02
长城	6.22
上	5.58
发现	5.9
一件	-1
很	5.14
有意思	6.02
的	5.1
事情	5.08
每块	-1
砖头	-1
上	5.58
都	4.84
写	5.0
着	4.88
张	5.14
三王	-1
五	5.14
到此一游	-1
李四	-1
到	5.3
此	4.8
留念	-1
这是	-1
中国	6.06
最早	5.24
的	5.1
bbs	-1
中国	6.06
人	5.3
很	5.14
喜欢	7.02
bbs	-1
不	4.4
懂	5.8
技术	5.08
的	5.1
人	5.3
用	5.1
起来	5.5
最	5.14
方便	5.76
最能	-1
接受	5.72
的	5.1
方式	4.94
就是	4.98
bbs	-1
所以	5.24
我们	5.96
从	5.16
bbs	-1
开始	5.26
入手	5.28
阿里巴巴	-1
实际上	-1
最早	5.24
就是	4.98
一个	5.1
bbs	-1
把	4.94
每个	-1
人想	-1
买	5.34
想	5.3
卖	5.16
的	5.1
东西	5.06
放在	-1
上面	5.26
做	5.26
bbs	-1
又	4.98
要	5.2
创新	6.88
我	5.58
当时	5.0
跟	5.06
我们	5.96
的	5.1
技术人员	-1
讲	5.16
每	5.14
一条	5.24
贴上去	-1
之前	4.88
都	4.84
要	5.2
检查	4.84
分类	4.92
他们	5.12
认为	5.1
这个	5.02
好像	5.18
违背	3.72
了	5.08
互联网	5.88
精神	5.86
互联网	5.88
精神	5.86
就是	4.98
你	5.36
应该	5.1
是	5.42
彻底	4.72
自由	6.18
的	5.1
爱贴	-1
什么	5.04
贴	4.96
什么	5.04
我	5.58
觉得	5.38
不	4.4
应该	5.1
爱贴	-1
什么	5.04
贴	4.96
什么	5.04
你	5.36
必须	4.98
创新	6.88
每	5.14
一条	5.24
贴上去	-1
之前	4.88
都	4.84
要	5.2
检查	4.84
分列	-1
上去	5.6
这	5.14
就是	4.98
马云	-1
认为	5.1
的	5.1
亚洲	5.32
独创	6.58
的	5.1
电子商务	-1
模式	5.1
他	5.06
认为	5.1
阿里巴巴	-1
应该	5.1
为	5.16
中小企业	-1
免费	6.62
登	5.12
信息	5.46
并且	5.04
永久	6.08
免费	6.62
他	5.06
的	5.1
这个	5.02
理念	5.5
在	5.02
团队	5.26
中	4.98
遭到	-1
了	5.08
不小	-1
的	5.1
反对	3.84
但	4.62
马云	-1
不肯	3.84
妥协	3.74
他	5.06
要求	4.9
必须	4.98
按照	5.16
他	5.06
的	5.1
想法	5.14
来	5.26
马云	-1
还	5.16
提出	5.04
了	5.08
自己	5.28
设想	5.34
的	5.1
网页	5.38
设计	5.76
团队	5.26
成员	5.26
认为	5.1
这种	-1
简单	5.92
丑陋	3.74
的	5.1
设计方案	-1
不合	3.78
主流	5.84
但是	4.56
马云	-1
却	4.68
坚持己见	3.78
他	5.06
认为	5.1
阿里巴巴	-1
的	5.1
用户	5.2
都	4.84
是	5.42
不怎么	-1
会	5.22
上网	5.64
的	5.1
商人	5.08
甚至	4.82
很多	5.46
人	5.3
对	6.14
电脑	5.52
一窍不通	-1
所以	5.24
网站	5.1
一定	5.36
要	5.2
简单	5.92
弄	4.76
得	5.44
太	4.8
花哨	-1
太	4.8
复杂	4.14
反而	4.46
适得其反	3.78
因为	4.94
意见	4.92
不	4.4
统一	5.52
马云	-1
和	5.46
团队	5.26
成员	5.26
发生	4.78
了	5.08
激烈	4.82
的	5.1
争吵	3.56
甚至	4.82
有人	5.14
拍	5.06
着	4.88
桌子	5.2
同马云	-1
吵	-1
但是	4.56
马云	-1
仍	4.82
不	4.4
改	5.46
初衷	5.28
他	5.06
始终认为	-1
方便	5.76
用户	5.2
才	5.48
是	5.42
对	6.14
的	5.1
自己	5.28
的	5.1
思考	5.58
也	5.2
是	5.42
对	6.14
的	5.1
后来	4.9
马云	-1
在	5.02
新加坡	5.68
参加	5.38
亚洲	5.32
电子商务	-1
大会	4.94
意识	5.0
到	5.3
亚洲	5.32
真正	5.76
从事	5.32
电子商务	-1
的	5.1
网站	5.1
微乎其微	-1
他	5.06
感到	5.36
机会	6.0
来	5.26
了	5.08
于是	4.9
通过	5.84
电子邮件	-1
要求	4.9
技术人员	-1
立即	5.46
完成	5.98
bbs	-1
的	5.1
设计	5.76
让	5.36
他	5.06
没有	4.42
想到	5.52
的	5.1
是	5.42
他们	5.12
还是	5.22
不	4.4
同意	6.12
马云	-1
发怒	3.56
了	5.08
他	5.06
真想	-1
立刻	5.08
飞回去	-1
猛拍	-1
那些	5.02
技术人员	-1
的	5.1
脑袋	-1
他	5.06
抓起	-1
长途电话	-1
尖声	3.56
大叫	3.56
你们	5.24
立刻	5.08
现在	5.14
马上	5.42
去	4.86
做	5.26
立刻	5.08
现在	5.14
马上	5.42
在	5.02
马云	-1
的	5.1
强硬	4.46
坚持	6.18
下	4.6
这个	5.02
事情	5.08
还是	5.22
以	4.92
暂时	5.06
执行	5.1
他	5.06
的	5.1
方案	5.36
而	5.18
告终	4.3
而	5.18
最终	5.4
的	5.1
事实	5.64
也	5.2
证明	5.04
马云	-1
的	5.1
这个	5.02
想法	5.14
为	5.16
阿里巴巴	-1
带来	-1
了	5.08
很	5.14
好	6.7
的	5.1
开局	-1
如果	5.36
没有	4.42
澎湃	-1
的	5.1
激情	6.2
支撑	5.48
马云	-1
很	5.14
可能	5.2
在	5.02
遭到	-1
众多	5.32
反对声	-1
时	5.04
就	4.94
退缩不前	-1
了	5.08
但	4.62
就是	4.98
靠着	-1
激情	6.2
的	5.1
支撑	5.48
马云	-1
就	4.94
好像	5.18
一个	5.1
神奇	6.44
的	5.1
造梦者	-1
将	5.36
梦想	6.4
变成	-1
了	5.08
现实	5.08
●	-1
马云	-1
的	5.1
人生哲学	-1
一位	-1
美国	5.6
部长	5.3
在	5.02
参观	5.72
微软	5.54
时	5.04
问	5.18
比尔	-1
盖茨	-1
你们	5.24
这里	4.88
的	5.1
每	5.14
一个	5.1
员工	5.12
都	4.84
这样	4.94
快乐	7.82
勤奋	6.84
你们	5.24
这样	4.94
的	5.1
企业	5.24
文化	5.92
是	5.42
如何	5.28
创造	6.42
的	5.1
比尔	-1
盖茨	-1
回答	5.58
我们	5.96
雇用	5.1
员工	5.12
的	5.1
前提	5.06
之一	-1
就是	4.98
他	5.06
必须	4.98
对	6.14
软件开发	-1
具有	5.5
百分之百	-1
的	5.1
激情	6.2
激情	6.2
总是	-1
与	4.86
梦想	6.4
伴随	5.68
当	5.0
一个	5.1
人	5.3
保持	5.68
着	4.88
高度	5.7
的	5.1
激情	6.2
去	4.86
实现	5.72
梦想	6.4
时	5.04
这份	-1
动力	5.72
的	5.1
能量	5.98
会	5.22
是	5.42
巨大	5.36
的	5.1
激情	6.2
是	5.42
一种	-1
可贵	6.8
的	5.1
品质	5.82
拥有	6.12
这种	-1
品质	5.82
的	5.1
人	5.3
无论	5.16
做	5.26
什么	5.04
事情	5.08
都	4.84
能	5.48
取得	5.58
不俗	-1
的	5.1
成就	6.38
一个	5.1
上	5.58
了	5.08
一天	4.92
班	5.1
十分	6.26
疲惫	3.18
的	5.1
中年人	-1
走	5.3
在	5.02
下班	6.08
回家	-1
的	5.1
路上	5.34
他	5.06
盘算着	-1
这个	5.02
月	5.28
的	5.1
工资	6.12
应当	5.52
如何	5.28
去	4.86
支付	4.98
房贷	-1
购买	5.48
口粮	-1
付	4.48
孩子	5.94
的	5.1
学费	-1
等	4.72
他	5.06
越	5.12
想	5.3
越	5.12
烦躁	3.18
觉得	5.38
工作	5.18
没有	4.42
意思	5.16
生活	5.58
没有	4.42
意思	5.16
就	4.94
连	5.16
人生	5.66
也	5.2
失去	3.38
了	5.08
光彩	6.8
突然	4.5
在	5.02
一个	5.1
路口处	-1
他	5.06
看到	-1
了	5.08
一个	5.1
摆地摊	-1
的	5.1
年轻人	-1
那个	5.2
年轻人	-1
正在	4.96
眉飞色舞	-1
地为	-1
过往	-1
的	5.1
行人	5.12
介绍	5.28
自己	5.28
的	5.1
商品	5.32
中年人	-1
被	4.5
年轻人	-1
身上	5.08
的	5.1
活力	6.3
吸引	5.88
了	5.08
他	5.06
驻足	-1
在	5.02
一旁	-1
看着	-1
年轻人	-1
不放过	-1
每	5.14
一个	5.1
推销	4.6
自己	5.28
商品	5.32
的	5.1
机会	6.0
但是	4.56
过	5.04
了	5.08
很	5.14
长时间	-1
都	4.84
没有	4.42
人肯	-1
停下	-1
脚步	5.06
来看	-1
一看	-1
年轻人	-1
的	5.1
商品	5.32
这个	5.02
中年人	-1
终于	5.52
忍不住	-1
了	5.08
他	5.06
走上	-1
前去	-1
问	5.18
都	4.84
没有	4.42
顾客	5.6
买	5.34
你	5.36
的	5.1
东西	5.06
你	5.36
还	5.16
这样	4.94
费力	3.38
推销	4.6
不是	4.2
白	5.28
费工夫	-1
吗	4.82
年轻人	-1
扬	5.62
了	5.08
扬	5.62
眉毛	-1
笑	7.06
着	4.88
说	5.22
我	5.58
并	5.04
不是	4.2
为了	5.14
赚钱	7.039999999999999
才	5.48
做	5.26
这份	-1
工作	5.18
我	5.58
喜欢	7.02
卖东西	-1
我	5.58
很	5.14
享受	7.06
在	5.02
卖东西	-1
过程	5.06
中	4.98
的	5.1
愉悦感	-1
中年人	-1
不以为然	3.38
地说	-1
你	5.36
这	5.14
不过	4.72
是	5.42
三分钟	-1
热度	-1
罢了	4.32
赚	6.34
不到	3.38
钱	6.24
生活	5.58
都	4.84
成	5.36
了	5.08
问题	4.46
的	5.1
时候	5.0
我	5.58
看	5.58
你	5.36
还有	-1
什么	5.04
愉悦感	-1
年轻人	-1
摇摇头	-1
只要	5.16
我	5.58
一直	5.48
保持	5.68
热忱	6.7
就	4.94
不会	3.38
觉得	5.38
枯燥	3.44
虽然	4.66
我	5.58
现在	5.14
是	5.42
没有	4.42
赚	6.34
到	5.3
钱	6.24
但	4.62
只要	5.16
我	5.58
保持	5.68
着	4.88
激情	6.2
坚持下去	-1
总有一天	-1
大家	5.56
会	5.22
看到	-1
我	5.58
的	5.1
商品	5.32
可	5.3
如果	5.36
我	5.58
现在	5.14
就	4.94
放弃	3.6
那	5.12
我	5.58
的	5.1
商品	5.32
就	4.94
永远	6.46
不会	3.6
卖出去	-1
后来	4.9
中年人	-1
每天	-1
都	4.84
能	5.48
看到	-1
这个	5.02
年轻人	-1
在	5.02
路口	-1
卖	5.16
他	5.06
的	5.1
商品	5.32
从	5.16
一	5.02
开始	5.26
的	5.1
无人问津	-1
到	5.3
后来	4.9
的	5.1
人来人往	-1
这个	5.02
年轻人	-1
的	5.1
生意	5.5
越来越	-1
好	6.7
直到	5.12
有	5.36
一天	4.92
中年人	-1
看到	-1
那个	5.2
年轻人	-1
不再	-1
出现	5.16
在	5.02
那个	5.2
路口	-1
他	5.06
想	5.3
到底	4.96
还是	5.22
坚持	6.18
不住	3.6
了	5.08
吧	4.96
打退堂鼓	3.6
了	5.08
可	5.3
没想到	3.6
过	5.04
了	5.08
一个月	-1
在	5.02
路口	-1
的	5.1
一家	5.56
商铺	-1
里	5.18
他	5.06
再	4.96
一次	5.12
见到	-1
了	5.08
那个	5.2
年轻人	-1
原来	5.54
年轻人	-1
攒够	-1
了	5.08
钱	6.24
租下	-1
了	5.08
这个	5.02
店铺	-1
开始	5.26
当	5.0
老板	5.14
了	5.08
中年人	-1
看到	-1
年轻人	-1
依然	5.26
保持	5.68
着	4.88
激情	6.2
在	5.02
店里	-1
忙碌	4.48
他	5.06
想到	5.52
自己	5.28
曾经	4.9
也	5.2
是	5.42
一个	5.1
满怀	6.300000000000001
梦想	6.4
充满	6.14
激情	6.2
的	5.1
年轻人	-1
只不过	-1
他	5.06
的	5.1
激情	6.2
在	5.02
生活	5.58
的	5.1
磨蚀	-1
中	4.98
已经	5.18
消失	3.48
殆尽	-1
了	5.08
他	5.06
越来越	-1
机械	5.0
地	5.16
应付	4.96
生活	5.58
而	5.18
不是	4.2
与	4.86
生活	5.58
同行	5.34
一位	-1
外国	5.54
军官	5.44
在	5.02
自己	5.28
的	5.1
办公室	5.08
里	5.18
挂	4.4
了	5.08
这样	4.94
一幅	-1
座右铭	-1
你	5.36
有	5.36
信仰	6.12
就	4.94
年轻	6.48
疑惑	3.92
就	4.94
年老	-1
有	5.36
自信	6.74
就	4.94
年轻	6.48
畏惧	3.92
就	4.94
年老	-1
有	5.36
希望	6.64
就	4.94
年轻	6.48
绝望	2.24
就	4.94
年老	-1
岁月	4.66
刻蚀	-1
的	5.1
不过	4.72
是	5.42
你	5.36
的	5.1
皮肤	5.5
但	4.62
如果	5.36
失去	3.38
了	5.08
热忱	6.7
你	5.36
的	5.1
灵魂	5.14
就	4.94
不再	-1
年轻	6.48
马云	-1
拥有	6.12
永远	6.46
年轻	6.48
的	5.1
灵魂	5.14
所以	5.24
他	5.06
能	5.48
创造	6.42
一个	5.1
又	4.98
一个	5.1
奇迹	7.08
刷新	-1
一项	-1
又	4.98
一项	-1
纪录	5.26
马云	-1
并	5.04
不	4.4
因此	5.06
而	5.18
停止	4.58
前进	6.06
的	5.1
脚步	5.06
在	5.02
马云	-1
看来	-1
这些	5.18
都	4.84
不算什么	-1
他	5.06
要	5.2
的	5.1
永远	6.46
不是	4.2
现在	5.14
而是	-1
未来	6.28
马云	-1
说	5.22
希望	6.64
到	5.3
他	5.06
60	-1
岁	5.44
的	5.1
时候	5.0
还	5.16
能	5.48
和	5.46
现在	5.14
这帮	-1
做	5.26
阿里巴巴	-1
的	5.1
老家伙	-1
站	5.04
在	5.02
桥边	-1
听	5.64
新闻	5.2
媒体报道	-1
说	5.22
阿里巴巴	-1
今年	5.26
又	4.98
创造	6.42
了	5.08
什么	5.04
奇迹	7.08
员工	5.12
的	5.1
分红	6.56
又	4.98
涨	5.38
了	5.08
多少	5.08
股票	4.72
继续	5.36
往	5.4
上涨	5.3
那	5.12
时候	5.0
的	5.1
感觉	5.5
才	5.48
叫	4.96
真正	5.76
成功	7.48
马云	-1
如是说	-1
激情	6.2
决定	5.32
一个	5.1
人	5.3
的	5.1
思想	5.62
和	5.46
行为	5.28
在	5.02
通往	-1
成功	7.48
的	5.1
道路	4.96
上	5.58
有	5.36
很多	5.46
的	5.1
痛苦	2.32
和	5.46
挫折	3.5
如果	5.36
没有	4.42
激情	6.2
在	5.02
心中	5.46
燃烧	4.72
会	5.22
如	5.06
那个	5.2
中年人	-1
一样	5.28
理想	6.56
之光	-1
逐渐	5.26
熄灭	-1
虽然	4.66
很多	5.46
时候	5.0
残酷	2.92
的	5.1
现实	5.08
会	5.22
让	5.36
我们	5.96
备感	-1
无奈	3.5
但	4.62
也	5.2
正是	-1
这份	-1
残酷	2.92
让	5.36
激情	6.2
更显	-1
可贵	6.8
人	5.3
可以	5.58
没有	4.42
物质财富	-1
但	4.62
精神财富	-1
不能	3.84
缺失	-1
激情	6.2
就是	4.98
重要	5.68
的	5.1
精神财富	-1
有	5.36
了	5.08
这笔	-1
财富	6.54
可以	5.58
扫除	5.06
更	5.34
多	5.66
的	5.1
障碍	3.66
在	5.02
人生	5.66
的	5.1
道路	4.96
上	5.58
走	5.3
得	5.44
更	5.34
远	4.84
更	5.34
扎实	5.9
请	5.62
创业者	-1
不要	4.16
低下	3.88
高贵	7.0
的	5.1
头	5.12
马云	-1
对	6.14
所有	5.52
创业者	-1
来说	-1
永远	6.46
告诉	5.04
自己	5.28
一句	5.0
话	5.02
从	5.16
创业	5.92
的	5.1
第一天	-1
起	4.98
你	5.36
每天	-1
要	5.2
面对	-1
的	5.1
是	5.42
困难	3.12
和	5.46
失败	2.8
而	5.18
不是	4.2
成功	7.48
我	5.58
最	5.14
困难	3.12
的	5.1
时候	5.0
还	5.16
没有	4.42
到	5.3
但	4.62
有	5.36
一天	4.92
一定	5.36
会到	-1
困难	3.12
不能	3.84
躲避	3.84
不能	3.84
让	5.36
别人	5.08
替	4.86
你	5.36
去	4.86
扛	-1
9	-1
年	5.1
的	5.1
创业	5.92
经验	6.1
告诉	5.04
我	5.58
任何	5.22
困难	3.12
都	4.84
必须	4.98
自己	5.28
去	4.86
面对	-1
创业者	-1
就要	-1
去	4.86
面对	-1
困难	3.12
2003	-1
年	5.1
阿里巴巴	-1
的	5.1
股东	5.28
孙正义	-1
召集	5.3
了	5.08
所有	5.52
他	5.06
投资	5.64
公司	5.08
的	5.1
经营者	-1
开会	4.58
每个	-1
经营者	-1
会	5.22
有	5.36
5	-1
分钟	5.12
来	5.26
陈述	5.08
自己	5.28
公司	5.08
的	5.1
现状	5.24
大家	5.56
纷纷	5.08
开口	5.26
众说纷纭	-1
马云	-1
是	5.42
大会	4.94
上	5.58
最后	4.8
一个	5.1
陈述者	-1
当	5.0
他	5.06
说完	-1
之后	4.98
孙正义	-1
感慨	5.7
马云	-1
你	5.36
是	5.42
唯一	-1
一个	5.1
3	-1
年前	-1
对	6.14
我	5.58
说	5.22
什么	5.04
现在	5.14
还是	5.22
对	6.14
我	5.58
说	5.22
什么	5.04
的	5.1
人	5.3
孙正义	-1
是	5.42
软银	-1
集团	5.06
的	5.1
董事长	-1
兼	5.0
总裁	5.62
在	5.02
投资界	-1
是	5.42
赫赫有名	-1
的	5.1
人物	5.16
孙正义	-1
决定	5.32
投资	5.64
阿里巴巴	-1
之前	4.88
和	5.46
马云有	-1
过	5.04
一次	5.12
意外	4.34
的	5.1
邂逅	-1
1999	-1
年	5.1
夏	5.48
在	5.02
北京	5.68
奔忙	-1
着	4.88
找	5.06
投资	5.64
的	5.1
马云	-1
接到	-1
了	5.08
来自	-1
摩根士丹利	-1
亚洲	5.32
公司	5.08
投资	5.64
分析师	-1
古塔	-1
的	5.1
一个	5.1
电话	5.38
古塔	-1
向	5.2
马云	-1
询问	5.14
了	5.08
阿里巴巴	-1
的	5.1
一些	5.12
情况	5.02
几个	-1
星期	5.08
后	5.0
古塔	-1
给	5.34
马云来	-1
了	5.08
封电子邮件	-1
让	5.36
他	5.06
去	4.86
一座	4.88
大厦	5.34
和	5.46
一位	-1
投资人	-1
谈谈	-1
这位	-1
神秘	5.34
的	5.1
投资人	-1
就是	4.98
大名鼎鼎	-1
的	5.1
孙正义	-1
那天	5.3
孙正义	-1
约见	-1
了	5.08
好几个	-1
人	5.3
他们	5.12
都	4.84
是	5.42
来	5.26
找	5.06
孙正义	-1
投资	5.64
的	5.1
因为	4.94
时间	5.32
有限	4.38
孙正义	-1
给	5.34
他们	5.12
每人	-1
20	-1
分钟	5.12
的	5.1
时间	5.32
来	5.26
阐述	5.22
轮到	-1
马云	-1
的	5.1
时候	5.0
他作	-1
了	5.08
6	-1
分钟	5.12
的	5.1
演讲	5.52
后	5.0
孙正义	-1
就	4.94
打断	3.12
了	5.08
他	5.06
表示	5.34
出	4.98
了	5.08
想要	-1
为	5.16
他	5.06
投资	5.64
的	5.1
意向	5.24
孙正义	-1
问马云	-1
需要	5.18
多少	5.08
钱	6.24
马云	-1
却	4.68
回答	5.58
自己	5.28
不	4.4
缺钱	-1
在此之前	-1
马云	-1
的确	5.12
是	5.42
拉	4.92
到	5.3
了	5.08
一笔	-1
投资	5.64
来自	-1
高盛集团	-1
的	5.1
天使	6.24
基金	5.26
为	5.16
阿里巴巴	-1
投资	5.64
了	5.08
500	-1
万美元	-1
500	-1
万美元	-1
的	5.1
投资	5.64
看起来	-1
数目	5.1
不小	-1
但	4.62
做	5.26
互联网	5.88
需要	5.18
的	5.1
融资	5.7
数目	5.1
之大是	-1
难以想象	-1
的	5.1
马云	-1
虽然	4.66
不	4.4
缺钱	-1
但	4.62
他	5.06
的	5.1
钱	6.24
还是	5.22
不够	3.92
用	5.1
的	5.1
看到	-1
马云	-1
居然	5.0
这样	4.94
回答	5.58
自己	5.28
孙正义	-1
显得	5.38
有些	5.2
吃惊	4.56
他	5.06
问马云	-1
既然	5.04
不	4.4
缺钱	-1
那	5.12
为什么	4.32
要来	-1
找	5.06
他	5.06
马云	-1
的	5.1
回答	5.58
现在	5.14
看来	-1
有些	5.2
孩子气	3.92
他	5.06
说	5.22
又	4.98
不是	4.2
我要	-1
来	5.26
找	5.06
你	5.36
是	5.42
别人	5.08
叫	4.96
我	5.58
来	5.26
见	5.24
你	5.36
的	5.1
与	4.86
孙正义	-1
的	5.1
第一次	-1
见面	5.68
就	4.94
发生	4.78
了	5.08
这样	4.94
戏剧性	5.62
的	5.1
一幕	4.7
但	4.62
由此	-1
也	5.2
可以	5.58
看出	-1
马云	-1
作为	5.18
一个	5.1
商人	5.08
骨子里	-1
透出	-1
的	5.1
傲气	-1
和	5.46
谨慎	5.64
很多	5.46
商人	5.08
为了	5.14
拉	4.92
投资	5.64
本着	-1
有奶	-1
就是	4.98
娘	6.16
的	5.1
念头	-1
打破	4.84
了	5.08
自己	5.28
的	5.1
底线	-1
而	5.18
这	5.14
正是	-1
马云	-1
所	4.98
不能	3.84
接受	5.72
的	5.1
马云	-1
认为	5.1
投资者	-1
除了	4.74
能	5.48
带来	-1
资金	5.68
以外	4.92
还	5.16
能	5.48
带来	-1
更	5.34
多	5.66
的	5.1
非	4.66
资金	5.68
的	5.1
要素	5.1
例如	5.34
进一步	5.7
的	5.1
风险投资	-1
和	5.46
更	5.34
多	5.66
的	5.1
资源	5.14
等	4.72
找	5.06
投资	5.64
并	5.04
不仅仅	-1
是	5.42
为了	5.14
钱	6.24
更是	-1
为了	5.14
阿里巴巴	-1
日后	5.08
健康	7.4
的	5.1
发展	6.16
马云	-1
对	6.14
投资	5.64
的	5.1
要求	4.9
很	5.14
严苛	-1
虽然	4.66
他	5.06
需要	5.18
投资者	-1
的	5.1
钱	6.24
但	4.62
他	5.06
也	5.2
不是	4.2
所有	5.52
投资者	-1
的	5.1
钱	6.24
都	4.84
接受	5.72
他	5.06
要	5.2
择优	-1
而选	-1
不为	3.84
钱	6.24
折腰	-1
的	5.1
马云	-1
吸引	5.88
了	5.08
孙正义	-1
孙正义	-1
要求	4.9
马云去	-1
日本	4.68
和	5.46
他	5.06
作	5.0
进一步	5.7
的	5.1
详谈	-1
20	-1
多天	-1
后	5.0
马云	-1
与	4.86
孙正义	-1
在	5.02
日本	4.68
再次	4.92
相见	-1
二人	-1
省去	-1
寒暄	-1
直入	-1
主题	5.34
谈起	-1
了	5.08
融资	5.7
的	5.1
各项	-1
事宜	5.34
孙正义	-1
提出	5.04
要	5.2
给	5.34
阿里巴巴	-1
投资	5.64
3000	-1
万美元	-1
占	4.66
30%	-1
的	5.1
股份	5.46
马云	-1
思考	5.58
了	5.08
五六分钟	-1
点头	5.54
同意	6.12
了	5.08
仅仅	4.52
用	5.1
了	5.08
几分钟	-1
的	5.1
时间	5.32
马云	-1
就	4.94
拉	4.92
到	5.3
了	5.08
软银	-1
3000	-1
万美元	-1
的	5.1
投资	5.64
从此	4.84
成	5.36
了	5.08
一个	5.1
神话	5.76
成为	5.42
了	5.08
所有人	-1
可望而不可即	-1
的	5.1
目标	5.64
如果	5.36
仅仅	4.52
是	5.42
为了	5.14
拉	4.92
投资	5.64
为了	5.14
让	5.36
投资商	-1
投钱	-1
那马	-1
云	5.74
也许	5.02
现在	5.14
还	5.16
在	5.02
四处	5.08
找	5.06
投资	5.64
马云	-1
的	5.1
成功	7.48
恰恰	5.54
是因为	-1
他	5.06
不肯	3.84
低下	3.88
高贵	7.0
的	5.1
头	5.12
与其说	-1
他	5.06
是	5.42
用	5.1
能力	5.9
与	4.86
创意	6.32
征服	5.74
了	5.08
投资者	-1
不如说	-1
他	5.06
是	5.42
用	5.1
高傲	3.88
征服	5.74
了	5.08
所有人	-1
●	-1
马云	-1
的	5.1
人生哲学	-1
马云	-1
一直	5.48
在	5.02
试图	4.86
告诉	5.04
创业者	-1
们	5.06
一件	-1
事	5.14
虽然	4.66
创业	5.92
之	5.26
路	5.2
充满	6.14
艰辛	3.82
但	4.62
也	5.2
不要	4.16
为了	5.14
实现	5.72
梦想	6.4
而	5.18
降低	4.24
自己	5.28
做人	5.12
的	5.1
品质	5.82
已故	-1
的	5.1
苹果公司	-1
创始人	-1
史蒂夫	-1
乔布斯	-1
是	5.42
一个	5.1
难得	5.74
的	5.1
it	5.02
界	4.82
人才	6.26
他	5.06
20	-1
岁	5.44
的	5.1
时候	5.0
开始	5.26
