	-1
招致	4.54
大	5.7
众	5.22
对	6.14
其	5.24
品质	5.82
的	5.1
怵	-1
疑	3.8
但	4.62
制糖厂	-1
最终	5.4
还是	5.22
获得	6.0
了	5.08
大众	5.24
的	5.1
信任	6.86
不	4.4
出	4.98
三个	-1
月	5.28
已经	5.18
出现	5.16
了	5.08
供不应求	5.02
的	5.1
情况	5.02
原本	5.0
百分之百	-1
依赖	4.98
进口	5.46
的	5.1
砂糖	-1
在	5.02
第一	-1
制糖厂	-1
成立	5.42
一年	-1
后	5.0
的	5.1
1954	-1
年	5.1
数值	5.24
已	5.54
下降	3.92
到	5.3
51%	-1
1955	-1
年	5.1
下降	3.92
到	5.3
27%	-1
,	-1
1956	-1
年	5.1
再度	5.14
降至	-1
7%	-1
李秉	-1
骷以	-1
自主	6.0
制造	5.32
代替	5.0
进口	5.46
的	5.1
目标	5.64
在	5.02
第一	-1
制糖厂	-1
创建	5.96
四年	-1
后	5.0
实现	5.72
了	5.08
由	4.86
砂糖	-1
的	5.1
国内	5.22
消费额	-1
与	4.86
原糖	-1
进口额	-1
的	5.1
差价	4.58
可知	5.24
节约	6.06
的	5.1
国际	5.54
开支	4.94
从	5.16
1953	-1
年	5.1
的	5.1
两	5.14
万美元	-1
升至	-1
1956	-1
年	5.1
的	5.1
两	5.14
百万美元	-1
当时	5.0
韩国	5.24
的	5.1
总	5.02
出口额	-1
为	5.16
2	-1
000	-1
万美元	-1
总	5.02
进口额	-1
为	5.16
9	-1
000	-1
万美元	-1
仅	4.62
第一	-1
制糖厂	-1
一家	5.56
就	4.94
为	5.16
韩国	5.24
节省	5.48
了	5.08
200	-1
万美元	-1
的	5.1
国际	5.54
支出	4.62
李秉	-1
骷	-1
进军	5.12
制造业	-1
的	5.1
第一步	-1
成功	7.48
了	5.08
他	5.06
的	5.1
成功	7.48
意味着	-1
韩国	5.24
真正	5.76
诞生	5.98
了	5.08
产业资本	-1
看到	-1
第一	-1
制糖厂	-1
的	5.1
成功	7.48
韩国	5.24
国内	5.22
有	5.36
七家	-1
公司	5.08
紧追	-1
其后	-1
加入	5.42
制糖业	-1
针对	4.42
年产量	-1
五	5.14
万吨	-1
的	5.1
国内	5.22
需求	5.32
国内	5.22
制糖	-1
生产能力	-1
一下子	-1
跃至	-1
其	5.24
三倍	-1
的	5.1
十五	-1
万吨	-1
出现	5.16
了	5.08
激烈	4.82
的	5.1
竞争	5.2
局面	4.86
第一	-1
制糖厂	-1
进入	5.46
领域	5.08
时间	5.32
早	5.42
加上	-1
经	5.2
营	5.38
合理化	5.76
国内	5.22
市场占有率	-1
一直	5.48
保持	5.68
在	5.02
70%	-1
从那之后	-1
李秉	-1
拮	-1
又	4.98
在	5.02
制糖厂	-1
内	4.98
设立	5.14
了	5.08
面粉厂	-1
再	4.96
到	5.3
后来	4.9
生产	5.16
调味料	-1
食用油	-1
肉制品	-1
等	4.72
三十多种	-1
食品	5.36
及	5.18
混合	4.94
饲料	4.86
有机肥料	-1
等	4.72
第一	-1
制糖厂	-1
被	4.5
建设	5.68
成为	5.42
综合	5.34
食品	5.36
加工厂	-1
工厂	4.9
在	5.02
第二代	-1
会长	-1
李健熙	-1
时代	5.44
由于	4.88
事业	5.74
重组	5.04
的	5.1
关系	5.0
与	4.86
三星集团	-1
分离	3.84
◎	-1
毛织厂	-1
的	5.1
建设	5.68
在	5.02
他人	5.18
的	5.1
嘲笑	3.84
中	4.98
前行	-1
李秉	-1
骷	-1
没	4.42
时间	5.32
沉浸于	-1
成功	7.48
的	5.1
喜悦	7.56
之中	-1
他	5.06
的	5.1
脑海	-1
里	5.18
总是	-1
涌现出	-1
一个	5.1
又	4.98
一个	5.1
想法	5.14
身体	5.3
似乎	5.08
也	5.2
不由自主	-1
当	5.0
问及	-1
原因	5.18
时	5.04
他	5.06
回答	5.58
道	5.34
自己	5.28
也	5.2
不	4.4
清楚	6.04
为什么	4.32
他	5.06
的	5.1
下	4.6
一个	5.1
目标	5.64
是	5.42
进军	5.12
纺织业	-1
对于	4.94
提高	6.44
国民	5.38
生活	5.58
水平	5.26
来说	-1
穿	5.34
衣	5.3
条件	4.76
的	5.1
改善	6.4
是	5.42
绕	4.68
不开	-1
的	5.1
课题	5.3
尽管	5.0
猴子	5.2
再	4.96
怎么	4.86
打扮	5.68
也	5.2
是	5.42
猴子	5.2
但是	4.56
对于	4.94
人	5.3
来讲	-1
整齐	6.32
的	5.1
着装	-1
能	5.48
使	4.9
人	5.3
精神焕发	-1
给	5.34
他人	5.18
以	4.92
清新	-1
的	5.1
感觉	5.5
在	5.02
他人	5.18
心目	5.62
中	4.98
留下	-1
良好	6.24
的	5.1
第一印象	-1
成	5.36
为	5.16
人际关系	-1
的	5.1
敲门砖	-1
不	4.4
需要	5.18
太	4.8
奢华	3.84
穿出去	-1
让	5.36
人	5.3
眼前一亮	-1
且	5.08
看着	-1
舒服	6.8
这样	4.94
的	5.1
毛织	-1
西装	-1
成为	5.42
大多数	-1
国民	5.38
的	5.1
共同	5.64
需求	5.32
然而	4.68
当时	5.0
韩国	5.24
都	4.84
是	5.42
对	6.14
日据	-1
时期	5.28
留下来	-1
的	5.1
老式	-1
机器	5.14
加以	5.34
修理	5.14
纺织	5.24
出来	5.18
的	5.1
东西	5.06
都	4.84
很	5.14
粗劣	3.84
另外	5.1
也	5.2
有	5.36
一些	5.12
规模	5.22
很小	-1
的	5.1
棉纺织	-1
棉织物	-1
工厂	4.9
即使	4.78
是	5.42
质地	-1
很差	-1
的	5.1
棉织物	-1
也	5.2
不能	3.84
满足	6.78
需求	5.32
政府	4.76
也	5.2
在	5.02
大力	5.42
倡导	5.68
毛	5.06
纺织业	-1
的	5.1
发展	6.16
李秉	-1
骷	-1
决定	5.32
进军	5.12
纺织业	-1
1954	-1
年	5.1
9	-1
月	5.28
第一	-1
毛织	-1
株式会社	-1
成立	5.42
与	4.86
砂糖	-1
不同	5.22
这次	-1
的	5.1
目的	5.3
不仅仅	-1
是	5.42
代替	5.0
进	5.8
口	5.1
还	5.16
在于	5.2
创建	5.96
有	5.36
国际	5.54
竞争力	-1
的	5.1
出口	5.7
产业	5.46
就	4.94
只会	-1
和	5.46
传统	5.36
的	5.1
英国	5.72
纺织物	-1
竞	5.3
争	4.68
制糖	-1
侥幸	-1
成功	7.48
就	4.94
忘乎所以	-1
了	5.08
面对	-1
经济界	-1
的	5.1
冷嘲热讽	3.84
李秉	-1
骷	-1
决定	5.32
改革	5.52
李秉	-1
骷本	-1
打算	5.5
和	5.46
制糖厂	-1
一样	5.28
从	5.16
日本	4.68
引进	5.38
机器设备	-1
和	5.46
技术	5.08
但是	4.56
政府	4.76
勒	4.7
令其	-1
引进	5.38
西德	-1
斯宾宝	-1
公司	5.08
的	5.1
设备	5.26
李秉	-1
骷	-1
仔细	5.64
询问	5.14
之下	-1
才	5.48
知道	5.38
原来	5.54
政府	4.76
抢先一步	-1
决定	5.32
建立	5.54
国营	4.8
毛织物	-1
工厂	4.9
已经	5.18
跟斯宾宝	-1
公司	5.08
订购	5.32
了	5.08
一批	-1
设备	5.26
,	-1
想	5.3
让	5.36
他	5.06
的	5.1
工厂	4.9
也	5.2
如法炮制	-1
之后	4.98
李秉	-1
^	-1
按照	5.16
政府	4.76
的	5.1
意思	5.16
订	5.06
了	5.08
货	5.04
在	5.02
大邱	-1
市内	5.06
准备	5.48
好	6.7
用地	5.1
开始	5.26
建	5.36
设	4.94
工厂	4.9
斯宾宝	-1
公司	5.08
的	5.1
负责人	-1
来到	-1
韩国	5.24
提出	5.04
为了	5.14
组装	-1
安装	5.24
机器设备	-1
需	5.26
要	5.2
从	5.16
公司	5.08
派	5.18
在	5.02
气温	5.12
湿度	-1
用水	5.46
水质	5.14
等	4.72
方面	5.1
的	5.1
六十	-1
位	5.06
左右	5.02
的	5.1
专门	5.3
技术	5.08
人	5.3
员	5.02
在	5.02
韩国	5.24
逗留	4.98
一年	-1
而	5.18
这要	-1
花掉	-1
三十	-1
万美元	-1
的	5.1
经费	5.3
李秉	-1
骷	-1
非常	5.76
吃惊	4.56
三十	-1
万美元	-1
在	5.02
当时	5.0
来讲	-1
至少	4.96
都	4.84
可以	5.58
建造	5.42
一个	5.1
普通	5.1
工	4.72
厂	5.06
了	5.08
再	4.96
加上	-1
韩国	5.24
的	5.1
技术人员	-1
已经	5.18
足够	6.08
了	5.08
于是	4.9
李秉	-1
骷	-1
提出	5.04
只	4.94
需要	5.18
由	4.86
西德	-1
派遣	5.08
核心	5.58
部分	5.08
的	5.1
技术人员	-1
负责人	-1
大吃一惊	3.84
自己	5.28
的	5.1
公司	5.08
在	5.02
世界各地	-1
都	4.84
在	5.02
建设	5.68
与	4.86
第一纺织	-1
同等	5.48
规模	5.22
的	5.1
同等	5.48
水平	5.26
的	5.1
工厂	4.9
从来	4.94
都	4.84
是	5.42
派	5.18
去	4.86
六十	-1
人	5.3
左右	5.02
的	5.1
技术人员	-1
待	5.04
上一年	-1
对方	5.12
对	6.14
李秉	-1
骷	-1
的	5.1
要求	4.9
不以为然	3.84
然而	4.68
李秉	-1
骷	-1
再三	4.88
要求	4.9
对方	5.12
只	4.94
派遣	5.08
负责	5.58
纺纱	-1
染色	-1
加工	5.18
空调设备	-1
的	5.1
四位	-1
技术人员	-1
就	4.94
足矣	-1
了	5.08
面对	-1
李秉	-1
骷	-1
的	5.1
坚持	6.18
对方	5.12
也	5.2
只好	4.4
提出	5.04
条件	4.76
让步	4.98
道	5.34
假设	4.74
完成	5.98
后	5.0
的	5.1
产品	5.3
不	4.4
符合	5.92
技术标准	-1
斯宾宝	-1
公司	5.08
不负	-1
任何	5.22
责任	5.18
开工	5.12
建设	5.68
后	5.0
李秉茄	-1
每天	-1
都	4.84
要	5.2
去	4.86
视察	4.94
工程进度	-1
将	5.36
韩国	5.24
第一个	-1
毛纺织	-1
工	4.72
厂	5.06
的	5.1
意义	5.54
对	6.14
作业	4.64
相关	5.22
人员	5.44
讲述	5.36
要求	4.9
他们	5.12
一定	5.36
要	5.2
顺利完成	-1
任务	5.04
同时	5.34
为了	5.14
让	5.36
建成	5.12
后	5.0
在	5.02
此	4.8
工作	5.18
的	5.1
1	-1
000	-1
名	5.34
女工	-1
保持良好	-1
心情	5.56
安心	6.24
工作	5.18
李秉	-1
骷对	-1
她们	5.42
所	4.98
住	5.02
的	5.1
宿舍	5.1
的	5.1
建设	5.68
也	5.2
注入	5.02
了	5.08
心血	5.62
当时	5.0
破天荒	-1
地	5.16
在	5.02
全楼	-1
配备	5.48
暖气	-1
走廊	5.08
铺设	-1
柏木	-1
地板	-1
此外	4.98
还	5.16
设有	-1
大	5.7
浴室	-1
洗衣房	-1
熨	-1
衣室	-1
休息室	-1
等	4.72
工作	5.18
环境	5.12
方	4.96
面	5.06
也	5.2
很	5.14
讲究	5.68
厂内	-1
设施	5.22
有	5.36
草坪	5.64
树木	5.7
水池	-1
等	4.72
景观	5.94
因为	4.94
公司	5.08
名称	5.26
中	4.98
带有	-1
第一	-1
二字	-1
所以	5.24
大邱	-1
市民	5.1
将	5.36
宿舍	5.1
称为	-1
第一	-1
宾馆	5.18
将	5.36
工厂	4.9
及	5.18
周边	5.38
极富	-1
情趣	6.58
的	5.1
绿地	-1
称为	-1
第一	-1
公园	5.92
◎	-1
对	6.14
灾难	2.3
的	5.1
预感	-1
使	4.9
其	5.24
情绪	4.86
忧郁	3.16
1956	-1
年	5.1
5	-1
月	5.28
工厂	4.9
建设	5.68
完成	5.98
随即	5.18
进入	5.46
试运营	-1
阶段	4.78
最初	5.52
生产	5.16
的	5.1
女装	-1
质	5.28
量	5.02
不	4.4
合格	6.06
为了	5.14
克服	5.28
这一	-1
问题	4.46
李秉	-1
骷	-1
提出	5.04
为	5.16
提高	6.44
生产	5.16
质量	5.5
对	6.14
研究	5.78
开	5.36
发	5.46
经费	5.3
不设	-1
限制	4.18
努力	6.26
的	5.1
结果	5.16
是	5.42
产品	5.3
不久	5.04
便	4.82
追上	-1
了	5.08
原产地	-1
英国	5.72
的	5.1
质量	5.5
此	4.8
后	5.0
产品	5.3
顺利	6.78
进入	5.46
英国	5.72
市场	4.92
一时间	-1
英国	5.72
产	5.04
日本产	-1
毛织布	-1
料	5.36
甚至	4.82
被	4.5
挤出	-1
韩	5.0
国	5.16
市场	4.92
自	5.02
第一	-1
毛织厂	-1
开始	5.26
运作	5.22
时起	-1
李秉茄	-1
被	4.5
民众	5.16
称为	-1
韩国	5.24
第一	-1
大	5.7
企业家	-1
和	5.46
最	5.14
有钱	6.73
的	5.1
人	5.3
甚至	4.82
有人	5.14
称	5.18
他	5.06
为	5.16
韩国	5.24
最初	5.52
的	5.1
大	5.7
财阀	-1
然而	4.68
李秉	-1
骷	-1
却	4.68
认	5.22
为	5.16
自己	5.28
的	5.1
事业	5.74
人生	5.66
不过	4.72
刚刚	4.98
迈出	-1
第一步	-1
事业	5.74
刚刚	4.98
获得成功	-1
便	4.82
招来	-1
众人	5.2
的	5.1
妒忌	3.16
让	5.36
李秉	-1
骷	-1
很	5.14
为难	3.52
这	5.14
似乎	5.08
暗示	4.96
了	5.08
即将	5.18
降临	-1
在	5.02
他	5.06
头上	-1
的	5.1
灾难	2.3
尽管	5.0
韩国	5.24
经济	5.44
还	5.16
没有	4.42
腾飞	-1
但	4.62
以	4.92
生活必需品	-1
为主	-1
的	5.1
轻工业	4.96
生产	5.16
水平	5.26
已	5.54
经	5.2
恢复	5.78
到	5.3
战前	-1
水平	5.26
战争	3.32
中	4.98
被	4.5
破坏	3.36
的	5.1
公路	5.24
铁路	5.02
等	4.72
公共设施	-1
也	5.2
在	5.02
加紧	4.78
重建	-1
恶性	3.32
通货膨胀	3.32
逐渐	5.26
收敛	-1
然而	4.68
金融资本	-1
市场	4.92
还	5.16
处在	-1
未	4.74
整顿	5.02
状态	5.18
呈现出	-1
近	5.22
代	5.12
以前	4.88
落后	3.56
的	5.1
金融	5.4
景象	5.82
年利	-1
高达	-1
30%	-1
40%	-1
的	5.1
私债	-1
由	4.86
银行	5.58
融资	5.7
撑腰	-1
韩国	5.24
政府	4.76
为	5.16
打破	4.84
此	4.8
现象	4.98
而	5.18
进行	5.28
的	5.1
改革	5.52
之一	-1
是	5.42
放出	5.2
由	4.86
政府	4.76
持有	-1
的	5.1
全国性	-1
商业	5.26
银	5.86
行	5.44
的	5.1
股票	4.72
使	4.9
其	5.24
完全	5.5
民营化	-1
通过	5.84
民间	5.16
的	5.1
智慧	6.68
与	4.86
努力	6.26
为	5.16
银行	5.58
筹资	5.4
进而	5.4
贷	4.46
款	5.32
给	5.34
企业	5.24
使	4.9
资金	5.68
得到	5.66
有效	6.02
的	5.1
循环	5.16
利用	4.28
李秉	-1
骷	-1
积极	6.38
参加	5.38
公开	5.66
投标	5.38
持有	-1
四家	-1
银行	5.58
中	4.98
三家	4.92
银行	5.58
30%	-1
80%	-1
的	5.1
股	5.26
份	4.86
希望	6.64
自己	5.28
能够	5.44
成为	5.42
民众	5.16
安心	6.24
存钱	-1
及	5.18
产业	5.46
发展	6.16
的	5.1
后援	-1
尽管	5.0
是	5.42
银行	5.58
大股	-1
东	5.08
李秉	-1
骷	-1
却	4.68
不	4.4
直接参与	-1
经营	5.32
而是	-1
全权	5.12
交由	-1
公司	5.08
内部	4.9
经营	5.32
团队	5.26
处理	4.82
与此同时	-1
企业	5.24
集团	5.06
分别	4.72
取得	5.58
了	5.08
湖南	5.06
肥料	4.92
韩国	5.24
轮胎	-1
三陟	-1
水泥	5.04
三家	4.92
公司	5.08
50%	-1
左右	5.02
的	5.1
股权	5.56
这些	5.18
企业	5.24
纷纷	5.08
陷入	3.74
经营	5.32
困境	3.22
请求	4.92
支援	5.9
而	5.18
李秉	-1
骷认	-1
为	5.16
这些	5.18
行业	5.02
对于	4.94
韩国	5.24
的	5.1
未来	6.28
发展	6.16
来说	-1
不可或缺	-1
尽管	5.0
收购	5.12
的	5.1
是	5.42
对	6.14
国家	5.34
发展	6.16
有益	6.54
的	5.1
企业	5.24
但	4.62
收购	5.12
现成	5.42
企业	5.24
并非	4.58
李秉	-1
骷	-1
的	5.1
本意	-1
他	5.06
对	6.14
自己	5.28
说	5.22
要	5.2
发展	6.16
规模	5.22
更大	-1
的	5.1
对	6.14
国家	5.34
经济	5.44
更	5.34
有益	6.54
的	5.1
企业	5.24
为了	5.14
实现	5.72
事业	5.74
报国	-1
他	5.06
决定	5.32
大力发展	-1
肥料	4.92
产业	5.46
◎	-1
孤注一掷	-1
的	5.1
肥料厂	-1
朝鲜战争	-1
结束	4.72
后	5.0
韩国	5.24
经济	5.44
在	5.02
很大	-1
程度	5.0
上	5.58
依赖	4.98
美国	5.6
的	5.1
援助	6.06
一年	-1
的	5.1
援	5.78
助额	-1
为	5.16
2	-1
亿	5.4
5	-1
000	-1
万美元	-1
其中	4.76
7	-1
000	-1
万至	-1
1	-1
亿美元	-1
用来	-1
进口	5.46
肥料	4.92
国产	5.4
肥	-1
料	5.36
的	5.1
生产能力	-1
几乎	4.8
为	5.16
零	4.64
韩国	5.24
不	4.4
可能	5.2
永远	6.46
依赖于	-1
美国	5.6
的	5.1
援助	6.06
农业	5.34
作为	5.18
基础产业	-1
其	5.24
肥料	4.92
的	5.1
需	5.26
求量	-1
年	5.1
年	5.1
都	4.84
在	5.02
增加	5.94
然而	4.68
韩国	5.24
的	5.1
肥料	4.92
产业	5.46
却	4.68
持续	5.4
供给	5.46
不足	3.82
李秉	-1
ss	-1
决心	6.2
建	5.36
造	5.36
世界	5.78
最	5.14
大规模	-1
的	5.1
尿素	-1
化肥厂	-1
据	5.08
他	5.06
估算	5.16
必要	5.06
资本	5.0
为	5.16
5	-1
000	-1
万美元	-1
这个	5.02
数字	5.1
在	5.02
当时	5.0
来讲	-1
不仅	5.34
对	6.14
三星	-1
甚至	4.82
对	6.14
韩国	5.24
来说	-1
都	4.84
是	5.42
一个	5.1
很大	-1
的	5.1
数目	5.1
既然	5.04
决定	5.32
了	5.08
就	4.94
必须	4.98
孤注一掷	-1
苦于	-1
没有	4.42
对策	5.58
的	5.1
李秉	-1
骷	-1
一筹莫展	-1
,	-1
1959	-1
年	5.1
年末	5.1
为了	5.14
尽快	5.64
转换	5.06
心情	5.56
李秉	-1
骷	-1
在	5.02
游历	-1
美国	5.6
后	5.0
去	4.86
了	5.08
东京	5.08
决定	5.32
在	5.02
东京	5.08
过	5.04
新年	-1
的	5.1
李秉	-1
骷	-1
进入	5.46
酒店	5.44
房间	5.34
打开	5.18
电视	5.76
电视	5.76
上	5.58
正在	4.96
播出	-1
关于	5.04
世界	5.78
政治	4.64
经济	5.44
为	5.16
主题	5.34
的	5.1
专家	5.68
讨论	5.06
节目	5.46
李秉茄	-1
把	4.94
电视机	-1
的	5.1
音量	-1
调	5.1
高	6.1
节目	5.46
里	5.18
正在	4.96
讨论	5.06
在	5.02
华盛顿	5.42
举行	5.48
的	5.1
第一次	-1
会议	5.02
会议	5.02
内容	4.94
为	5.16
处于	5.02
自由	6.18
阵营	4.88
的	5.1
美	7.16
英	5.06
日	4.88
等	4.72
发达国家	-1
将	5.36
gnp	-1
的	5.1
1%	-1
用	5.1
于	5.14
支援	5.9
发展中国家	-1
不	4.4
发达国家	-1
向	5.2
它们	5.18
提供	5.48
贷款	4.66
就是	4.98
它	5.16
了	5.08
李秉	-1
骷	-1
拍	5.06
腿	5.02
道	5.34
据调查	-1
只要	5.16
计划	5.24
确实	5.34
可行	5.64
日本	4.68
也	5.2
可	5.3
以	4.92
提供	5.48
贷款	4.66
他	5.06
像	5.5
个	4.94
得胜	-1
将军	5.54
似的	-1
神采飞扬	-1
地	5.16
回到	-1
国内	5.22
即刻	-1
与	4.86
财务	5.14
部长	5.3
官	4.94
进行	5.28
商议	5.12
商议	5.12
的	5.1
结果	5.16
是	5.42
政府	4.76
也	5.2
会	5.22
予以	5.16
大力支持	-1
接着	5.12
他	5.06
又	4.98
与	4.86
李总统	-1
商议	5.12
尽管	5.0
数额	5.1
之大令	-1
其	5.24
吓一跳	3.82
但	4.62
李总统	-1
最后	4.8
还是	5.22
爽快	6.640000000000001
地	5.16
答应	5.88
贷款	4.66
4	-1
000	-1
万美元	-1
李秉	-1
骷	-1
召集	5.3
专家	5.68
绘制	5.66
大致	4.9
的	5.1
工厂	4.9
设计图	-1
拟订	5.22
出	4.98
大致	4.9
的	5.1
事业	5.74
企划	-1
概要	-1
旋即	-1
又	4.98
踏上	-1
了	5.08
欧洲	5.8
先是	5.12
访问	5.68
德国	5.56
的	5.1
克虏伯	-1
公司	5.08
又	4.98
访问	5.68
了	5.08
意大利	5.32
的	5.1
蒙特	-1
卡蒂	-1
尼	4.88
公司	5.08
向	5.2
两家	-1
公司	5.08
提出	5.04
总共	5.22
4	-1
000	-1
万美元	-1
的	5.1
贷款	4.66
请求	4.92
令	4.98
李秉	-1
骷	-1
欢喜	6.380000000000001
的	5.1
是	5.42
两家	-1
公司	5.08
均	5.02
愿意	6.12
为	5.16
自由	6.18
阵营	4.88
的	5.1
友好	6.54
国家	5.34
韩国	5.24
提供	5.48
援助	6.06
◎	-1
因	5.14
军事政变	-1
被迫	-1
入狱	-1
李秉	-1
骷本	-1
想	5.3
换个	-1
心情	5.56
去	4.86
海外	5.58
旅行	6.32
结果	5.16
有关	5.4
部门	4.9
以	4.92
非法	3.28
蓄财	-1
为	5.16
由	4.86
不予	3.28
办理	4.94
护照	5.54
李秉	-1
骷	-1
完全	5.5
被	4.5
当成	5.1
了	5.08
犯人	2.62
对待	5.12
他	5.06
向	5.2
当权	5.02
长官	4.92
诉说	-1
了	5.08
自己	5.28
的	5.1
情	6.0
况	5.0
终于	5.52
得到	5.66
护照	5.54
前往	5.4
东京	5.08
1961	-1
年	5.1
4	-1
月	5.28
16	-1
日	4.88
早晨	5.7
许久	5.18
未	4.74
打	4.02
高尔夫球	-1
的	5.1
李秉	-1
骷	-1
突然	4.5
心血来潮	-1
想	5.3
打	4.02
球	5.38
刚	5.2
走出	5.54
商店	5.24
便	4.82
有	5.36
日本	4.68
司机	5.14
对	6.14
他	5.06
说	5.22
听	5.64
新闻	5.2
说	5.22
韩国	5.24
发生	4.78
了	5.08
军事政变	-1
由	4.86
于	5.14
日本	4.68
报纸	5.34
电视	5.76
的	5.1
报道	5.14
首尔	-1
的	5.1
情形	5.1
逐渐	5.26
明朗化	-1
主导	5.46
革命	4.9
的	5.1
朴正熙	-1
少	4.3
将	5.36
确定	5.68
了	5.08
反共	4.1
公约	5.32
李秉	-1
骷松	-1
了	5.08
一口气	-1
不过	4.72
事情	5.08
过去	5.2
没多久	-1
李秉	-1
骷	-1
就	4.94
听说	-1
有	5.36
11	-1
名	5.34
企业家	-1
因	5.14
非法	3.28
蓄财	-1
的	5.1
罪名	2.84
被	4.5
逮捕	3.32
了	5.08
他	5.06
甚至	4.82
还	5.16
听说	-1
被	4.5
逮	-1
捕	4.5
企业家	-1
中	4.98
有人	5.14
愤愤不平	3.32
地说	-1
为什么	4.32
非法	3.28
蓄财	-1
的	5.1
头号人物	-1
李秉	-1
骷	-1
在	5.02
东京	5.08
逍遥	-1
快活	6.23
而	5.18
我们	5.96
却	4.68
被	4.5
逮捕	3.32
了	5.08
从	5.16
三星	-1
总部	-1
传来	-1
消息	5.12
说	5.22
让	5.36
李秉	-1
骷	-1
暂且	-1
不要	4.16
回国	5.52
他	5.06
给	5.34
国家	5.34
重建	-1
会议	5.02
非法	3.28
蓄财	-1
问题	4.46
负责人	-1
李	5.2
周一	-1
将军	5.54
写信	-1
阐述	5.22
了	5.08
自己	5.28
的	5.1
想法	5.14
决定	5.32
在	5.02
海外	5.58
旅行	6.32
回程	-1
途中	4.92
顺道去	-1
趟	4.86
东京	5.08
接待	5.5
完	5.24
国会议员	-1
的	5.1
访问	5.68
便	4.82
回国	5.52
并	5.04
向	5.2
ap	4.86
upi	-1
通	5.3
讯社	-1
的	5.1
记者	5.12
表明	5.48
自己	5.28
是	5.42
基于	5.18
自愿	5.78
回国	5.52
的	5.1
李秉	-1
骷于	-1
6	-1
月	5.28
25	-1
日	4.88
从	5.16
羽田	-1
机	5.12
场	5.14
出发	5.56
回	5.02
韩国	5.24
飞机	5.4
刚	5.2
在	5.02
金浦	-1
机场	5.24
停稳	-1
机内	-1
便	4.82
闯进	-1
一个	5.1
青年	6.0
叫	4.96
着	4.88
李秉	-1
骷	-1
的	5.1
名字	5.3
让	5.36
其	5.24
先行	5.7
下	4.6
机	5.12
并用	5.2
吉普车	-1
将	5.36
他	5.06
带到	-1
首尔	-1
市中心	-1
的	5.1
明洞	-1
大都会	-1
酒店	5.44
将	5.36
其	5.24
软禁	-1
起来	5.5
先前	5.04
被	4.5
逮捕	3.32
的	5.1
11	-1
人	5.3
被	4.5
关押	3.48
进	5.8
陆军	5.02
监狱	2.84
及西	-1
大厅	5.08
监狱	2.84
尽管	5.0
酒店	5.44
和	5.46
监	4.06
狱	3.42
条件	4.76
不同	5.22
但	4.62
李秉	-1
ss	-1
在	5.02
酒店	5.44
房间内	-1
被	4.5
严加	-1
看管	-1
起来	5.5
失去	3.38
了	5.08
人身自由	-1
这里	4.88
和	5.46
监狱	2.84
没什么	4.92
两样	-1
他	5.06
想	5.3
被	4.5
监禁	2.82
两天	-1
之后	4.98
在	5.02
机场	5.24
将	5.36
李秉	-1
骷	-1
强行	3.68
带走	-1
的	5.1
青年	6.0
再次出现	-1
这次	-1
他	5.06
把	4.94
李秉	-1
骷	-1
带到	-1
位于	4.96
军事	4.64
革命	4.9
委员会	5.16
的	5.1
某个	-1
隐蔽	4.72
的	5.1
办公楼	-1
一	5.02
进屋	-1
就	4.94
看见	5.32
一	5.02
个	4.94
戴	5.34
着	4.88
墨镜	-1
的	5.1
外表	5.5
精悍	-1
的	5.1
人	5.3
坐在	-1
对面	5.2
的	5.1
椅子	5.2
上	5.58
李秉	-1
骷	-1
一眼	5.24
就	4.94
认出	-1
此人	-1
正是	-1
朴正熙	-1
副议长	-1
后	5.0
取代	4.94
了	5.08
都	4.84
英任	-1
议长	-1
任	5.06
副议长	-1
秘书室	-1
长	5.26
的	5.1
是	5.42
后来	4.9
当	5.0
上	5.58
浦项	-1
制铁	-1
会长	-1
的	5.1
朴泰俊	-1
没想到	3.68
朴	-1
副议长	-1
开口	5.26
对	6.14
李秉	-1
骷说	-1
的	5.1
第一句	-1
话	5.02
是	5.42
让	5.36
你	5.36
受委屈	-1
了	5.08
紧接	-1
着	4.88
他	5.06
将	5.36
军事	4.64
革命	4.9
的	5.1
动机	4.84
及	5.18
意义	5.54
对	6.14
李秉	-1
骷	-1
进行	5.28
了	5.08
说明	5.3
并	5.04
对	6.14
李秉	-1
骷说	-1
我	5.58
想	5.3
听听	-1
你	5.36
关于	5.04
经济	5.44
问题	4.46
的	5.1
意见	4.92
李秉	-1
骷	-1
鼓足勇气	-1
说道	4.86
所谓	4.92
非法	3.28
蓄财	-1
的	5.1
企业家	-1
们	5.06
没有	4.42
错	3.44
面对	-1
副议长	-1
略显	-1
惊讶	4.54
的	5.1
表情	5.44
李秉	-1
骷	-1
将	5.36
自己	5.28
的	5.1
大致	4.9
想法	5.14
娓娓道来	-1
被	4.5
拘禁	-1
的	5.1
11	-1
人	5.3
都	4.84
是	5.42
成功人士	-1
他们	5.12
不断	5.0
提高	6.44
自己	5.28
的	5.1
能力	5.9
努力	6.26
将	5.36
企	5.32
业	4.86
发展壮大	-1
在	5.02
他们	5.12
之外	-1
还有	-1
一万	-1
十万人	-1
觊觎	3.44
着	4.88
进入	5.46
11	-1
人	5.3
的	5.1
行列	5.18
在	5.02
这	5.14
种	5.26
税金	4.48
比	5.0
利润	6.52
都	4.84
高	6.1
的	5.1
不合理	3.44
的	5.1
税制	4.54
下	4.6
给	5.34
11	-1
