	-1
印	4.84
又	4.98
快	5.98
人	5.3
一步	5.34
棋高一着	-1
了	5.08
组建	5.4
恒大	-1
女排	-1
并	5.04
邀请	5.92
郎平	-1
助阵	-1
不仅	5.34
体现	5.02
了	5.08
许家	-1
印对	-1
中国	6.06
体育事业	-1
的	5.1
关心	6.48
和	5.46
支持	6.06
而且	5.08
把	4.94
郎平	-1
的	5.1
名气	-1
转化	5.44
为了	5.14
恒大	-1
地产	5.22
的	5.1
品牌效应	-1
同时	5.34
又	4.98
为	5.16
许家	-1
印和恒大	-1
地产	5.22
的	5.1
社会	5.0
形象	5.82
增添	5.82
了	5.08
一份	-1
光	5.6
彩	6.34
堪称	-1
一次	5.12
经典	6.12
的	5.1
品牌	5.68
宣传	5.36
和	5.46
体育	5.6
营销	5.22
2009	-1
年	5.1
许家	-1
印	4.84
重金	-1
打造	-1
的	5.1
由	4.86
郎平	-1
执掌	-1
帅印	-1
明星	6.0
云集	-1
的	5.1
堪称	-1
豪华	6.24
之师	-1
的	5.1
恒大	-1
女排	-1
叱咤	-1
于	5.14
中国女排	-1
甲	5.4
b	4.84
联赛	-1
以	4.92
十二	-1
战全	-1
胜	6.88
的	5.1
战绩	-1
提前	5.26
冲入	-1
甲	5.4
a	5.24
联赛	-1
并	5.04
勇夺	-1
亚军	-1
恒大	-1
女排	-1
以	4.92
傲人	-1
的	5.1
成绩	5.64
冲甲	-1
成功	7.48
成为	5.42
中国	6.06
体坛	-1
最炙手	-1
可	5.3
热	4.66
的	5.1
一支	-1
排球队	-1
恒大	-1
集团	5.06
导演	5.1
了	5.08
一场	-1
异常	3.88
铺张	-1
的	5.1
恒大	-1
女排	-1
冲	5.16
a	5.24
庆典	-1
包括	5.18
由	4.86
体育	5.6
传媒界	-1
及	5.18
排球	-1
界	4.82
的	5.1
新	5.94
明星	6.0
主管	5.0
领导	5.52
和	5.46
上	5.58
百家	-1
媒体	5.52
参与	5.62
的	5.1
庆祝	7.0
晚宴	-1
以及	5.04
一场	-1
名为	-1
中	4.98
美	7.16
女排	-1
对抗	3.94
赛	5.16
的	5.1
比赛	5.58
那	5.12
是	5.42
一场	-1
商业资本	-1
与	4.86
体育项目	-1
结合	5.28
的	5.1
狂欢	6.91
仪式	5.0
资本	5.0
大	5.7
气	4.22
高效	6.66
完美	7.4
这	5.14
也	5.2
恰恰	5.54
是	5.42
许氏	-1
风格	5.42
的	5.1
重要	5.68
一面	4.98
某家媒	-1
体	5.2
这样	4.94
描述	5.16
由始至终	-1
整个	5.38
恒大	-1
在	5.02
投资	5.64
女排	-1
的	5.1
过程	5.06
中	4.98
给	5.34
人	5.3
的	5.1
印象	5.36
是	5.42
强势	-1
高效	6.66
不留余地	-1
作为	5.18
营销	5.22
高手	-1
的	5.1
许家	-1
印	4.84
这次	-1
的	5.1
女排	-1
战略	5.4
大获	-1
成功	7.48
恒大	-1
的	5.1
影响力	-1
无限	5.58
地	5.16
扩大	5.66
恒大	-1
的	5.1
品牌效应	-1
也	5.2
空前	5.42
增大	-1
了	5.08
其实	4.82
恒大	-1
地产	5.22
的	5.1
名人	6.04
加	5.24
品牌	5.68
的	5.1
操作	5.3
手法	5.34
早已	4.76
炉火	-1
纯	5.9
青	5.64
当然	5.44
,	-1
这	5.14
名人	6.04
也	5.2
不仅	5.34
限于	4.64
体育明星	-1
和	5.46
影视明星	-1
2009	-1
年	5.1
11	-1
月	5.28
恒大	-1
地产	5.22
在	5.02
香港	5.96
成功	7.48
上市	5.96
就	4.94
充分利用	-1
了	5.08
当地	5.26
富豪	-1
的	5.1
名人	6.04
效	5.34
应	5.28
周大福	-1
创始人	-1
新世界	-1
主席	5.36
郑裕彤	-1
亚洲	5.32
超人	-1
长江	5.5
实业	5.24
董事长	-1
李嘉诚	-1
华人	5.62
置	4.8
地	5.16
主席	5.36
刘銮雄	-1
英皇	-1
集团	5.06
主席	5.36
杨受	-1
成	5.36
等	4.72
富豪	-1
也	5.2
出	4.98
资	5.42
认购	5.16
李嘉诚	-1
郑裕彤	-1
刘銮雄	-1
等	4.72
人	5.3
的	5.1
金字招牌	-1
吸引	5.88
了	5.08
香港	5.96
各	5.24
界	4.82
的	5.1
投资者	-1
美国	5.6
学者	5.6
费正清	-1
在	5.02
剑桥	6.02
中国史	-1
中	4.98
有些	5.2
遗憾	3.66
地说	-1
在	5.02
中	4.98
国	5.16
这部	-1
历史	5.34
长剧	-1
的	5.1
发展	6.16
中	4.98
中国	6.06
商人	5.08
阶层	4.48
没有	4.42
占据	4.42
显要位置	-1
它	5.16
只是	4.54
一个	5.1
配角	-1
也许	5.02
有	5.36
几句	-1
台词	-1
听命于	-1
帝王	-1
官僚	3.88
外交	5.3
官	4.94
将军	5.54
宣传	5.36
家	6.62
和	5.46
党魁	-1
的	5.1
摆布	-1
有人	5.14
评价	5.3
说	5.22
商人	5.08
几乎	4.8
成为	5.42
中国	6.06
历史	5.34
上	5.58
一群	5.1
下落不明	-1
的	5.1
人	5.3
如今	5.22
这部	-1
历史剧	-1
正在	4.96
被	4.5
改写	5.08
配角	-1
开始	5.26
成为	5.42
舞台	5.56
的	5.1
主角	5.58
以	4.92
2009	-1
年	5.1
为例	-1
恒大	-1
就	4.94
热闹	6.58
非常	5.76
年初	5.16
有	5.36
全国	5.28
楼盘	-1
促销	5.66
潮	5.06
年	5.1
中	4.98
有	5.36
聘请	5.38
郎平	-1
挂帅	-1
恒大	-1
女排	-1
首个	-1
白金	7.03
七星	-1
酒店	5.44
开业	5.9
年底	5.14
有	5.36
销售	5.38
赶超	-1
万科	-1
重启	-1
ip	5.08
登顶	-1
内地	4.88
首富	-1
等	4.72
恒大	-1
品牌	5.68
事件	5.16
之频	-1
繁	4.94
让	5.36
其	5.24
不断	5.0
吸引	5.88
公众	5.28
的	5.1
眼球	-1
并	5.04
成为	5.42
媒体	5.52
聚光灯	-1
下	4.6
的	5.1
常客	-1
第六章	-1
汝果	-1
欲	4.54
成功	7.48
功在	-1
成功	7.48
外	4.76
〉	-1
-	-1
同一	5.06
足球	5.18
同一	5.06
梦	5.78
2010	-1
年	5.1
3	-1
月	5.28
1	-1
日	4.88
对于	4.94
因涉	-1
假	3.5
丑闻	3.5
而	5.18
遭受	3.46
降级	3.46
处罚	3.32
的	5.1
广州	5.68
足球	5.18
队	5.04
来说	-1
是	5.42
个	4.94
新生	5.84
的	5.1
日子	5.16
一一	-1
广州	5.68
恒大	-1
足球	5.18
俱乐部	5.86
广汽	-1
队	5.04
在	5.02
广州	5.68
宣告成立	-1
继	5.16
成功	7.48
打造	-1
国内	5.22
首支	-1
职业	5.34
女排	-1
俱乐部	5.86
后	5.0
恒大	-1
集团	5.06
此次	-1
又	4.98
高调	-1
进军	5.12
足球	5.18
领域	5.08
这	5.14
一天	4.92
对	6.14
广州	5.68
足球	5.18
和	5.46
恒大	-1
来说	-1
都	4.84
是	5.42
足以	5.78
载入史册	-1
的	5.1
一天	4.92
在	5.02
当天	4.88
的	5.1
签约	5.74
仪式	5.0
上	5.58
恒大	-1
集团	5.06
以	4.92
1	-1
亿元	-1
人民币	6.04
买断	-1
了	5.08
广州	5.68
足球	5.18
俱乐部	5.86
全部	5.6
股权	5.56
成为	5.42
广足	-1
的	5.1
第七任	-1
主人	5.14
同日	5.22
广州	5.68
汽车	5.24
集团	5.06
宣布	5.18
投入	5.8
2500	-1
万元	-1
冠名	-1
赞助	6.56
广州	5.68
足球队	-1
还	5.16
与	4.86
广州	5.68
足球	5.18
发展	6.16
中心	5.16
签署	5.24
了	5.08
为期	4.86
一年	-1
的	5.1
冠名	-1
协议	5.26
广足	-1
正式	5.42
改名	4.74
为	5.16
广州	5.68
恒	-1
大足	-1
球	5.38
俱乐部	5.86
广汽队	-1
o	4.96
正在	4.96
中国男足	-1
品牌价值	-1
下滑	-1
到	5.3
最低点	-1
的	5.1
时候	5.0
购买	5.48
一支	-1
因为	4.94
打	4.02
假球	-1
而	5.18
被	4.5
罚	3.42
降级	3.42
的	5.1
污点	3.42
球队	-1
'	-1
对于	4.94
在	5.02
地	5.16
产业	5.46
上	5.58
稳扎稳打	-1
的	5.1
许家	-1
印	4.84
来说	-1
不是	4.2
一件	-1
寻常事	-1
连	5.16
他	5.06
本人	5.36
也	5.2
承认	5.3
在	5.02
接手	-1
广州	5.68
足	5.58
球	5.38
的	5.1
过程	5.06
中	4.98
确实	5.34
听到	-1
过	5.04
不少	-1
说法	4.96
我	5.58
可以	5.58
明确	5.86
地说	-1
有	5.36
朋友	6.5
曾	4.8
问过	-1
我	5.58
在	5.02
这个	5.02
时刻	5.22
搞	4.62
足球	5.18
合	5.36
不	4.4
合适	6.0
我	5.58
告诉	5.04
这些	5.18
朋友	6.5
在	5.02
这种	-1
困难	3.12
情况	5.02
下	4.6
我们	5.96
是从	-1
长远	5.66
战略	5.4
的	5.1
角度	5.0
考虑	5.08
的	5.1
我们	5.96
对	6.14
中国	6.06
足球	5.18
未来	6.28
的	5.1
发展	6.16
充满信心	-1
"	-1
如此	5.22
之语	-1
似曾相识	-1
中国	6.06
足球	5.18
却	4.68
总是	-1
无情地	-1
伤害	2.64
了	5.08
这些	5.18
人	5.3
许家	-1
印会	-1
是	5.42
一个	5.1
例外	4.98
吗	4.82
从	5.16
许家	-1
印	4.84
的	5.1
角度	5.0
来说	-1
这	5.14
的确	5.12
是	5.42
蓄谋	-1
了	5.08
很	5.14
久	5.06
的	5.1
一步棋	-1
乒超	-1
联赛	-1
影响力	-1
有限	4.38
球员	-1
薪资	-1
却	4.68
居高不下	-1
投资者	-1
不堪重负	-1
怨声	-1
载	5.16
道	5.34
主管部门	-1
多次	-1
出台	5.06
限薪令	-1
却	4.68
无法	4.02
遏制	4.04
市场	4.92
虚火	-1
许家	-1
印没	-1
有	5.36
选择	5.22
自己	5.28
最	5.14
喜欢	7.02
的	5.1
乒乓球	5.38
这	5.14
正是	-1
他	5.06
作为	5.18
一名	-1
成功	7.48
商人	5.08
的	5.1
过	5.04
人	5.3
之	5.26
处	4.84
我	5.58
已经	5.18
想	5.3
了	5.08
很多年	-1
了	5.08
只是	4.54
没有	4.42
机会	6.0
进入	5.46
足球圈	-1
广	5.68
州队	-1
因涉	-1
假	3.5
被	4.5
勒令	-1
降级	3.5
广足	-1
突然	4.5
间	5.08
变成	-1
了	5.08
烫手山芋	-1
变得	-1
无人	3.5
敢	5.64
问津	-1
这	5.14
却	4.68
给	5.34
恒大	-1
入主	-1
足球	5.18
留下	-1
了	5.08
宝贵	6.66
的	5.1
机会	6.0
许家	-1
印	4.84
表示	5.34
在	5.02
广州	5.68
足球	5.18
发展	6.16
处于	5.02
低迷	3.5
之际	-1
恒大	-1
集团	5.06
有责	-1
任	5.06
有	5.36
义务	5.4
帮助	6.14
粤足	-1
重返	-1
巅峰	-1
让	5.36
广州	5.68
足球	5.18
市场	4.92
重归	-1
火爆	3.5
为	5.16
广州	5.68
球迷	-1
再造	-1
一支	-1
自己	5.28
的	5.1
主队	-1
为	5.16
中国	6.06
足球	5.18
登上	-1
新台阶	-1
贡献力量	-1
"	-1
许家	-1
印说	-1
恒大	-1
入主	-1
广州	5.68
足球	5.18
后	5.0
俱乐部	5.86
首先	5.32
的	5.1
目标	5.64
是	5.42
打	4.02
好	6.7
中甲	-1
争取	5.76
早日	5.48
重返	-1
中超	-1
同时	5.34
要	5.2
抓好	-1
球队	-1
青年队	-1
和	5.46
少年队	-1
的	5.1
梯队	-1
建设	5.68
当	5.0
被	4.5
问到	-1
在	5.02
进军	5.12
足球	5.18
领域	5.08
后	5.0
恒大	-1
集团	5.06
是否	4.96
会	5.22
在	5.02
引进	5.38
外援	-1
包	5.58
括	5.18
教练	4.98
方面	5.1
再有	-1
大	5.7
动作	5.28
时	5.04
许家	-1
印说	-1
我们	5.96
一贯	4.94
的	5.1
作风	4.78
就	4.94
是	5.42
要	5.2
做	5.26
就	4.94
做到	-1
更好	-1
2010	-1
年	5.1
3	-1
月	5.28
25	-1
日	4.88
恒大	-1
足球	5.18
俱乐部	5.86
突然	4.5
宣布	5.18
解雇	3.5
彭伟国	-1
主教练	-1
一职	-1
韩国	5.24
铁帅	-1
李章洙	-1
成为	5.42
球队	-1
的	5.1
新任	-1
主教练	-1
恒大	-1
这次	-1
换帅	-1
非	4.66
常	5.02
突然	4.5
而且	5.08
过程	5.06
相当	5.4
的	5.1
保密	5.28
甚至	4.82
彭伟国	-1
本人	5.36
也	5.2
是	5.42
在	5.02
恒大	-1
足球	5.18
俱	4.92
乐部	-1
公开	5.66
宣布	5.18
换帅	-1
前	5.24
一个半	-1
小时	5.1
才	5.48
收到	-1
解雇	3.5
通知	5.04
的	5.1
广州市	-1
体	5.2
育局	-1
和	5.46
市	5.0
足协	-1
更是	-1
在	5.02
恒大	-1
已经	5.18
向	5.2
媒体	5.52
公开	5.66
宣布	5.18
换帅	-1
后	5.0
才	5.48
知道	5.38
这个	5.02
消息	5.12
在	5.02
很多	5.46
人	5.3
看来	-1
这次	-1
闪电	-1
换帅	-1
不但	5.12
深深地	-1
伤害	2.64
了	5.08
彭伟国	-1
而且	5.08
对	6.14
广州市	-1
体育局	-1
和	5.46
市	5.0
足协	-1
也	5.2
不	4.4
尊重	6.66
更	5.34
伤害	2.64
了	5.08
广州	5.68
球迷	-1
的	5.1
心	5.48
情	6.0
毕竟	5.12
彭伟国	-1
在	5.02
广东	5.58
有	5.36
很	5.14
高	6.1
的	5.1
知名度	5.7
和	5.46
影响力	-1
而	5.18
在	5.02
中国	6.06
的	5.1
体制	4.8
中	4.98
体育局	-1
和	5.46
足协	-1
是	5.42
官方	4.92
官方	4.92
的	5.1
面子	-1
你	5.36
能	5.48
不	4.4
给	5.34
接下来	-1
事态	4.82
的	5.1
发展	6.16
可以	5.58
用	5.1
峰回路转	-1
来	5.26
形容	5.54
29	-1
日	4.88
恒	-1
大地	5.82
产	5.04
集团	5.06
董事局	-1
主席	5.36
中国	6.06
首富	-1
许家	-1
印	4.84
召开	5.14
发布会	-1
郑重	-1
地向	-1
彭伟	-1
国	5.16
广州市	-1
体育局	-1
广州市	-1
足协	-1
和	5.46
广州	5.68
球迷	-1
公开	5.66
道歉	2.64
他	5.06
承认	5.3
恒	-1
大在	-1
换帅	-1
的	5.1
处理	4.82
上	5.58
不够	3.92
成熟	6.22
但	4.62
希望	6.64
大家	5.56
都	4.84
能够	5.44
理解	6.22
恒大	-1
因为	4.94
恒大所	-1
做	5.26
的	5.1
一切都是	-1
为了	5.14
把	4.94
广州	5.68
足球	5.18
做	5.26
大	5.7
做	5.26
强	6.46
许家	-1
印	4.84
解释	4.9
了	5.08
为何	4.42
会	5.22
作出	5.18
突然	4.5
换帅	-1
的	5.1
决定	5.32
在	5.02
恒大	-1
入主	-1
广	5.68
州	5.18
足球	5.18
之	5.26
时	5.04
我	5.58
就	4.94
说	5.22
过	5.04
恒大要	-1
做	5.26
就要	-1
做	5.26
最好	6.55
的	5.1
而且	5.08
不惜一切	-1
代	5.12
价	5.12
既然	5.04
我们	5.96
有	5.36
目标	5.64
那	5.12
就要	-1
有	5.36
计划	5.24
地	5.16
实施	5.38
至于	4.88
实施	5.38
的	5.1
过程	5.06
则	4.8
比较复杂	-1
但恒大	-1
的	5.1
出发点	5.08
就是	4.98
把	4.94
广州	5.68
足球	5.18
做强	-1
做	5.26
大	5.7
所以	5.24
希望	6.64
大家	5.56
能够	5.44
理解	6.22
恒大换帅	-1
的	5.1
决定	5.32
也	5.2
是	5.42
用心良苦	3.92
当然	5.44
对于	4.94
彭伟国	-1
许家	-1
印	4.84
也	5.2
给	5.34
足	5.58
了	5.08
面子	-1
让	5.36
其	5.24
负责	5.58
青少年	-1
队	5.04
的	5.1
培养	5.98
工作	5.18
这	5.14
属于	5.32
内部	4.9
工作	5.18
调整	5.44
o	4.96
彭伟国	-1
也	5.2
报之以李	-1
我	5.58
很	5.14
诚恳	6.72
地	5.16
接受	5.72
许总	-1
的	5.1
道歉	3.92
也	5.2
很	5.14
理解	6.22
恒大	-1
足球	5.18
做	5.26
大	5.7
做	5.26
强	6.46
的	5.1
意	5.04
图	5.26
广州	5.68
足球	5.18
再也	-1
输不起	-1
了	5.08
大家	5.56
还是	5.22
要	5.2
以	4.92
大局	5.34
为重	-1
