	-1
,	-1
初步	5.22
接触	5.32
了	5.08
一下	5.12
但	4.62
没有	4.42
深谈	-1
2007	-1
年	5.1
京东	-1
商城	-1
面临	4.64
着	4.88
资金	5.68
链断裂	-1
的	5.1
危机	3.26
刘强	-1
东急	-1
得	5.44
睡不着	3.26
觉	5.4
他	5.06
急需	4.54
找到	5.44
投资方	-1
为了	5.14
获得	6.0
融资	5.7
刘强	-1
东对	-1
对方	5.12
的	5.1
背景	4.9
并未	-1
多加	-1
考虑	5.08
就	4.94
这	5.14
样	5.08
最后	4.8
刘强	-1
东	5.08
与	4.86
国内	5.22
一家	5.56
最大	5.96
彩显	-1
集团	5.06
签署	5.24
了	5.08
融资	5.7
协议	5.26
共	4.9
500	-1
万元	-1
人民	5.4
币	5.06
而且	5.08
第一轮	-1
150	-1
万元	-1
已经	5.18
到	5.3
账	-1
几个	-1
月	5.28
然而	4.68
令	4.98
刘强	-1
东	5.08
没有	4.42
想到	5.52
的	5.1
是	5.42
之后	4.98
这家	-1
公司	5.08
陷入	3.74
亏损	3.1
后续	5.0
的	5.1
350	-1
万元	-1
就	4.94
不愿	-1
兑现	5.2
了	5.08
正当	5.86
刘强	-1
东	5.08
一筹莫展	-1
的	5.1
时候	5.0
他	5.06
命中	-1
的	5.1
贵人	-1
徐新	-1
走进	-1
了	5.08
他	5.06
的	5.1
视野	5.92
之中	-1
于是	4.9
有	5.36
了	5.08
前面	5.22
所	4.98
提到	-1
的	5.1
激动人心	-1
的	5.1
一幕	4.7
当时	5.0
在	5.02
与	4.86
今日	5.3
资本	5.0
谈	5.14
融资	5.7
的	5.1
过程	5.06
中	4.98
还有	-1
一个	5.1
小	4.6
插曲	-1
在	5.02
今日	5.3
资本	5.0
之	5.26
前	5.24
已经	5.18
有	5.36
投资人	-1
签署	5.24
协议	5.26
投资	5.64
京东	-1
500	-1
万元	-1
人民币	6.04
但	4.62
迟迟	-1
没有	4.42
到	5.3
账	-1
徐新	-1
作为	5.18
投资方	-1
怕	3.54
这件	-1
事会	-1
有	5.36
隐患	2.98
于是	4.9
提出	5.04
帮	5.54
京东	-1
把	4.94
这	5.14
500	-1
万元	-1
人民币	6.04
赎回	-1
来	5.26
但是	4.56
希望	6.64
能够	5.44
看	5.58
一下	5.12
之前	4.88
的	5.1
投资	5.64
合作	5.78
不过	4.72
刘强	-1
东	5.08
非常	5.76
倔强	2.98
他	5.06
一直	5.48
拒绝	3.6
给	5.34
今日	5.3
资本	5.0
看	5.58
合同	5.12
徐新	-1
认为	5.1
刘	5.26
强东	-1
当时	5.0
应该	5.1
有	5.36
他	5.06
的	5.1
小九九	-1
可能	5.2
是因为	-1
当时	5.0
谈	5.14
的	5.1
价格	5.18
特别	6.1
便宜	5.68
而且	5.08
条件	4.76
特	5.36
别	4.64
苛刻	3.48
所以	5.24
他	5.06
就	4.94
不	4.4
给	5.34
我们	5.96
看	5.58
刘强	-1
东	5.08
却	4.68
认为	5.1
这是	-1
一个	5.1
很	5.14
简单	5.92
的	5.1
逻辑	5.36
因为	4.94
和	5.46
别人	5.08
签署	5.24
了	5.08
保密	5.28
协议	5.26
不	4.4
能	5.48
随便	4.62
透露	5.1
协议	5.26
内容	4.94
即使	4.78
是	5.42
别人	5.08
违约	2.98
在	5.02
先	5.34
这	5.14
也	5.2
不是	4.2
自己	5.28
违约	2.98
的	5.1
理由	5.18
后来	4.9
刘强	-1
东	5.08
退还	4.58
了	5.08
那	5.12
150	-1
万元	-1
人民币	6.04
这才	-1
和	5.46
今日	5.3
资本	5.0
重新	5.52
谈	5.14
了	5.08
1000	-1
万	5.38
美金	6.16
融资	5.7
最终	5.4
在	5.02
双方	5.4
努力	6.26
下	4.6
刘强	-1
东	5.08
与	4.86
今日	5.3
资本	5.0
公司	5.08
达成	5.88
了	5.08
合作	5.78
协议	5.26
签完	-1
协议	5.26
以后	4.92
京东	-1
商城	-1
第一次	-1
融资	5.7
的	5.1
资金	5.68
很快	-1
就	4.94
到位	5.54
了	5.08
刘强	-1
东	5.08
利用	4.28
这笔	-1
资金	5.68
对	6.14
原有	-1
的	5.1
物流配送	-1
体系	5.0
财务	5.14
体系	5.0
品牌	5.68
推广	5.72
网站	5.1
改版	-1
等	4.72
一系列	-1
环节	4.98
进行	5.28
了	5.08
改	5.46
造	5.36
整个	5.38
基础	5.38
运作	5.22
平台	5.3
的	5.1
夯实	-1
就	4.94
花	6.3
去	4.86
了	5.08
整整	5.16
九个	-1
月	5.28
时间	5.32
随后	5.22
京东	-1
商城	-1
还	5.16
利用	4.28
这笔	-1
融资	5.7
扩充	5.5
了	5.08
产品种类	-1
提升	6.0
了	5.08
用户	5.2
的	5.1
满意度	-1
风险投资	-1
家	6.62
与	4.86
银行家	-1
不同	5.22
他们	5.12
不仅	5.34
是	5.42
金融家	-1
而且	5.08
是	5.42
企业家	-1
他们	5.12
既	4.86
是	5.42
投资者	-1
又	4.98
是	5.42
经营者	-1
风险投资	-1
家	6.62
在	5.02
向	5.2
风险	4.34
企业	5.24
投资	5.64
后	5.0
便	4.82
加入	5.42
企业	5.24
的	5.1
经营	5.32
管理	5.3
也就是说	-1
风险投资	-1
家为	-1
风险	4.34
企业	5.24
提供	5.48
的	5.1
不仅仅	-1
是	5.42
资金	5.68
更	5.34
重要	5.68
的	5.1
是	5.42
专	5.56
业	4.86
特长	6.32
和	5.46
管理	5.3
经验	6.1
所以	5.24
京东	-1
在	5.02
2007	-1
年	5.1
首次	-1
融资	5.7
之后	4.98
也	5.2
得到	5.66
了	5.08
今日	5.3
资本	5.0
提	5.24
供	5.26
的	5.1
帮助	6.14
比如	5.24
现在	5.14
负责	5.58
京东	-1
商城	-1
市场推广	-1
的	5.1
副总裁	-1
徐雷	-1
就是	4.98
当时	5.0
徐新	-1
推荐	5.86
任	5.06
职	5.2
市场营销	-1
顾问	5.3
的	5.1
在	5.02
各种因素	-1
的	5.1
综合	5.34
影响	4.98
下	4.6
刘强	-1
东	5.08
逐渐	5.26
让	5.36
京东	-1
成长	5.92
为	5.16
一个	5.1
真正	5.76
意义	5.54
上	5.58
的	5.1
b2c	-1
电子商务	-1
公司	5.08
首次	-1
成功	7.48
融资	5.7
让	5.36
京东	-1
出现	5.16
的	5.1
资金短缺	-1
问题	4.46
得到	5.66
了	5.08
很	5.14
好	6.7
的	5.1
解决	5.76
也	5.2
使	4.9
刘强	-1
东对	-1
未来	6.28
的	5.1
发展	6.16
有	5.36
了	5.08
更	5.34
大	5.7
的	5.1
信心	6.5
融资	5.7
后	5.0
2007	-1
年	5.1
营业额	-1
达到	5.64
了	5.08
3	-1
6	-1
亿元	-1
2008	-1
年	5.1
更是	-1
突破	5.82
了	5.08
13	-1
亿元	-1
京东	-1
甚至	4.82
达到	5.64
了	5.08
300%	-1
的	5.1
增幅	6.12
这	5.14
一点	4.88
让	5.36
今日	5.3
资本	5.0
的	5.1
徐新	-1
始料未及	-1
正是	-1
靠着	-1
首轮	-1
融资	5.7
京东	-1
商城	-1
如愿以偿	-1
地	5.16
坐	5.14
上	5.58
了	5.08
中国	6.06
b2c	-1
电子商务	-1
的	5.1
头把交椅	-1
成绩	5.64
的	5.1
背后	4.88
带来	-1
的	5.1
是	5.42
创业	5.92
人	5.3
无比	5.46
的	5.1
自信	6.74
刘强	-1
东对	-1
未来	6.28
京东	-1
商城	-1
的	5.1
发展	6.16
充满	6.14
了	5.08
自信	6.74
不知不觉	2.98
他	5.06
的	5.1
这份	-1
自信	6.74
也	5.2
感染	3.88
着	4.88
投资人	-1
徐新	-1
自从	5.16
将	5.36
资金投入	-1
到	5.3
了	5.08
京东	-1
以后	4.92
也	5.2
对	6.14
京东	-1
充满信心	-1
在	5.02
2007	-1
年	5.1
的	5.1
总结	5.4
会上	-1
她	5.2
信心	6.5
满满地	-1
说	5.22
今年	5.26
下半年	-1
就是	4.98
我们	5.96
的	5.1
moo	-1
万美元	-1
资金	5.68
发挥	5.76
威力	5.52
的	5.1
时候	5.0
京东	-1
商城	-1
成功	7.48
融资	5.7
为	5.16
企业	5.24
的	5.1
发展	6.16
带来	-1
了	5.08
活力	6.3
它	5.16
的	5.1
快速	5.84
发展	6.16
迅速	5.86
引起	4.96
了	5.08
人们	5.28
对	6.14
它	5.16
的	5.1
关注	5.8
是	5.42
什么	5.04
因素	5.36
促成	5.82
了	5.08
京东	-1
商城	-1
与	4.86
今日	5.3
资本	5.0
的	5.1
首次	-1
合作	5.78
他们	5.12
合	5.36
作	5.0
的	5.1
细节	5.32
都	4.84
有	5.36
什么	5.04
2	-1
诚信	7.06
所致	-1
首次	-1
风	5.5
投募	-1
到	5.3
1000	-1
万美元	-1
在	5.02
签约	5.74
会	5.22
的	5.1
现场	5.24
还有	-1
一个	5.1
小	4.6
插曲	-1
仪式	5.0
上	5.58
有人	5.14
风趣	6.7
地向	-1
这	5.14
两位	-1
主角	5.58
问	5.18
起	4.98
了	5.08
合作	5.78
的	5.1
事情	5.08
他们	5.12
问	5.18
是	5.42
什么	5.04
让	5.36
刘强	-1
东	5.08
能够	5.44
赢得	6.16
业内	5.36
风投	-1
女杀手	-1
的	5.1
芳	-1
心	5.48
最终	5.4
促成	5.82
了	5.08
京东	-1
与	4.86
今日	5.3
资本	5.0
的	5.1
合作	5.78
有趣	6.74
的	5.1
是	5.42
刘强	-1
东	5.08
和	5.46
徐新	-1
面对	-1
媒体	5.52
的	5.1
提问	5.22
不约而同	-1
地	5.16
说出	-1
了	5.08
缘分	-1
两个	-1
字	5.34
徐新	-1
说	5.22
和	5.46
京东	-1
牵手	-1
完全	5.5
靠	4.78
的	5.1
是	5.42
一种	-1
缘分	-1
到底	4.96
是	5.42
什么	5.04
缘	6.24
分	5.02
让	5.36
京东	-1
得到	5.66
了	5.08
今日	5.3
资本	5.0
的	5.1
偏爱	6.21
事情	5.08
还要	-1
从	5.16
20	-1
w	4.86
说起	-1
京东	-1
商城	-1
的	5.1
年销售额	-1
已经	5.18
达到	5.64
了	5.08
8000	-1
万元	-1
雪片	-1
一样	5.28
飞来	-1
的	5.1
订单	5.5
让	5.36
京东	-1
商城	-1
的	5.1
物流	5.2
捉襟见肘	-1
刘强	-1
东	5.08
开始	5.26
盘算着	-1
通过	5.84
融资	5.7
来	5.26
解决	5.76
配送	-1
问题	4.46
正当	5.86
刘强	-1
东	5.08
盘算	-1
融资	5.7
时	5.04
嗅觉	-1
敏锐	6.18
的	5.1
今日	5.3
资本	5.0
同时	5.34
盯上	-1
了	5.08
京东	-1
商城	-1
在	5.02
一佃然	-1
的	5.1
机会	6.0
林	5.12
和	5.46
今日	5.3
资本	5.0
两家	-1
公司	5.08
处	4.84
相濡以沫	-1
的	5.1
牵手	-1
场	5.14
说起	-1
今日	5.3
资本	5.0
找到	5.44
京东	-1
并且	5.04
注资	-1
京东	-1
也	5.2
不是	4.2
向	5.2
外界	4.96
想象	5.86
的	5.1
那样	5.14
一	5.02
蹴	-1
而	5.18
就	4.94
今日	5.3
资本	5.0
还是	5.22
仔细	5.64
考察	5.16
了	5.08
京东	-1
的	5.1
实际	5.46
情况	5.02
才	5.48
作出	5.18
谨慎	5.64
的	5.1
注资	-1
决定	5.32
的	5.1
早	5.42
在	5.02
2006	-1
年	5.1
的	5.1
时候	5.0
徐新	-1
开始	5.26
关注	5.8
零售业	-1
她	5.2
希望	6.64
投资	5.64
一家	5.56
有	5.36
潜力	6.08
的	5.1
零	4.64
售	4.9
企业	5.24
那	5.12
段时间	-1
她	5.2
一直	5.48
想	5.3
投资	5.64
一个	5.1
数码产品	-1
的	5.1
零售商	-1
当时	5.0
今日	5.3
资本	5.0
最先	-1
想	5.3
到	5.3
的	5.1
是	5.42
先	5.34
从	5.16
线下	-1
开始	5.26
看	5.58
起	4.98
那时	-1
徐新会	-1
亲自	5.08
来到	-1
中关村	-1
她	5.2
的	5.1
身影	5.38
穿梭	-1
在	5.02
各	5.24
个	4.94
大	5.7
卖场	-1
中	4.98
通过	5.84
调查	4.98
中关村	-1
的	5.1
大	5.7
卖场	-1
零售商	-1
渠道商	-1
徐新	-1
发现	5.9
在	5.02
中关	-1
村	5.14
无论	5.16
管理	5.3
得	5.44
好	6.7
还是	5.22
不好	3.88
零售商	-1
们	5.06
辛苦	4.1
一年	-1
赚	6.34
得	5.44
钱	6.24
都	4.84
很少	-1
为什么	4.32
这些	5.18
人	5.3
没	4.42
有	5.36
赚钱	6.27
呢	4.92
仔细	5.64
研究	5.78
后	5.0
徐新	-1
发现	5.9
光是	-1
存货	5.04
就	4.94
把	4.94
这些	5.18
零售商	-1
害苦	-1
了	5.08
一般	4.66
来	5.26
说	5.22
传统	5.36
的	5.1
数码产品	-1
如果	5.36
三周	-1
内	4.98
卖不出去	-1
就	4.94
砸	-1
在	5.02
手里	-1
了	5.08
因此	5.06
徐新	-1
开始	5.26
放弃	3.6
了	5.08
投资	5.64
线下	-1
数码产品	-1
企业	5.24
的	5.1
打算	5.5
开始	5.26
转而	-1
寻求	5.3
新	5.94
的	5.1
渠道商	-1
这样	4.94
顺藤摸瓜	-1
徐新	-1
将	5.36
眼球	-1
聚焦	-1
在	5.02
了	5.08
京东	-1
上	5.58
那	5.12
时候	5.0
的	5.1
京东	-1
还	5.16
没有	4.42
改名	4.74
为	5.16
京东	-1
商城	-1
他	5.06
还	5.16
称	5.18
之	5.26
为	5.16
京东	-1
多媒体	5.2
公司	5.08
后来	4.9
当	5.0
人们	5.28
问起	-1
京东	-1
的	5.1
什么	5.04
地方	5.18
打动	5.56
了	5.08
今日	5.3
投资	5.64
时	5.04
徐新	-1
坦率地	-1
说	5.22
京东	-1
的	5.1
一个	5.1
数字	5.1
真正	5.76
让	5.36
我	5.58
决定	5.32
去	4.86
投资	5.64
它	5.16
因为	4.94
在	5.02
徐新	-1
决定	5.32
和	5.46
刘强	-1
东	5.08
见面	5.68
之	5.26
前	5.24
还	5.16
有些	5.2
犹豫	4.28
后来	4.9
得知	-1
京东	-1
自	5.02
公司	5.08
创建	5.96
以来	4.98
一分	-1
广告费	-1
没	4.42
花	6.3
每个	-1
月	5.28
的	5.1
销售额	-1
就	4.94
比	5.0
上	5.58
一个月	-1
增长	5.9
10%	-1
,	-1
这	5.14
可以	5.58
说	5.22
是	5.42
一个	5.1
奇迹	7.08
因为	4.94
当时	5.0
同样	5.12
的	5.1
线下	-1
销售业	-1
一年	-1
的	5.1
增长	5.9
也	5.2
就	4.94
得到	5.66
这个	5.02
数字	5.1
得知	-1
这一	-1
数字	5.1
以后	4.92
徐新	-1
当即	5.12
决定	5.32
投资	5.64
京东	-1
她	5.2
后来	4.9
还	5.16
高兴	7.38
地	5.16
说道	4.86
当	5.0
你	5.36
看到	-1
这种	-1
现象	4.98
的	5.1
时候	5.0
你	5.36
一定	5.36
要	5.2
扑	-1
过去	5.2
把	4.94
它	5.16
抓住	3.6
2006	-1
年	5.1
10	-1
月	5.28
的	5.1
一天	4.92
晚上	5.02
年仅	-1
32	-1
岁	5.44
的	5.1
刘强	-1
东经	-1
朋友	6.5
介绍	5.28
和	5.46
今日	5.3
资本	5.0
的	5.1
徐	5.3
新	5.94
在	5.02
长富官	-1
饭店	5.42
见面	5.68
在	5.02
见面	5.68
之前	4.88
刘强	-1
东作	-1
了	5.08
精心	6.18
的	5.1
准备	5.48
刘强	-1
东	5.08
收集	5.34
了	5.08
很多	5.46
有关	5.4
徐新	-1
的	5.1
资	5.42
料	5.36
包括	5.18
徐新	-1
的	5.1
照片	5.74
视频	5.42
演讲	5.52
的	5.1
主题	5.34
等等	-1
掌握	5.92
了	5.08
徐新	-1
的	5.1
商业	5.26
观点	5.4
成长	5.92
历史	5.34
教育	5.72
背景	4.9
甚至	4.82
连	5.16
她	5.2
的	5.1
身高体重	-1
喜欢	7.02
吃	5.78
什么	5.04
东西	5.06
刘强	-1
东	5.08
都	4.84
查过	-1
了	5.08
他	5.06
做到	-1
了	5.08
在	5.02
见面	5.68
之前	4.88
将	5.36
徐新	-1
所有	5.52
的	5.1
资料	5.18
都	4.84
看	5.58
了	5.08
一遍	5.08
,	-1
以至于	-1
当	5.0
刘强	-1
东	5.08
真正	5.76
见到	-1
徐	5.3
新	5.94
本人	5.36
的	5.1
那一刻	-1
时	5.04
没有	4.42
感到	5.36
任何	5.22
惊讶	4.54
刘强	-1
东	5.08
与	4.86
徐新	-1
首次	-1
见面	5.68
是	5.42
一个	5.1
深秋	-1
的	5.1
夜晚	5.28
当时	5.0
的	5.1
北京	5.68
天气	5.46
渐渐	5.24
转凉	-1
刘强	-1
东	5.08
早早	-1
来到	-1
了	5.08
约定	5.66
的	5.1
地点	5.22
在	5.02
贵宾室	-1
里面	5.02
他	5.06
焦急	3.58
地	5.16
等待	4.66
着	4.88
徐新	-1
同时	5.34
他	5.06
也	5.2
一遍	5.08
又	4.98
一遍	5.08
地	5.16
练习	5.1
着	4.88
早	5.42
已经	5.18
做好	-1
的	5.1
ppt	-1
讲稿	-1
原	5.08
计划	5.24
刘强	-1
东要	-1
在	5.02
晚上	5.02
9	-1
点	5.32
与	4.86
徐	5.3
新	5.94
见面	5.68
但是	4.56
因为	4.94
那天	5.3
徐新	-1
特别	6.1
忙	4.06
刘强	-1
东	5.08
一直	5.48
在	5.02
贵宾室	-1
等到	5.24
11	-1
点多	-1
才	5.48
和	5.46
徐新	-1
见面	5.68
然而	4.68
在	5.02
见面	5.68
的	5.1
那一刻	-1
刘强	-1
东	5.08
却	4.68
没有	4.42
用	5.1
准备	5.48
好	6.7
的	5.1
ppt	-1
演示	5.5
文件	4.94
而是	-1
直接	5.44
让	5.36
徐新	-1
看	5.58
了	5.08
京东	-1
的	5.1
erp	-1
后台	-1
erp	-1
后台	-1
是	5.42
刘强	-1
东	5.08
在	5.02
1998	-1
年	5.1
研发	5.64
出来	5.18
的	5.1
这套	-1
erp	-1
系统	5.02
在	5.02
经过	5.06
不断	5.0
升级	6.2
之后	4.98
如今已是	-1
京东	-1
商城	-1
的	5.1
运营	5.08
中枢	5.04
通过	5.84
erp	-1
后台	-1
徐新	-1
看到	-1
了	5.08
京东	-1
2006	-1
年	5.1
的	5.1
销售	5.38
情况	5.02
从	5.16
erp	-1
后台	-1
显示	5.28
出来	5.18
的	5.1
数据	5.34
京	5.44
东	5.08
当时	5.0
的	5.1
销售额	-1
约	5.2
8000	-1
万元	-1
在	5.02
一分钱	-1
广告	4.92
都	4.84
没有	4.42
花	6.3
的	5.1
前提	5.06
下	4.6
京东	-1
每个	-1
月	5.28
的	5.1
销售额	-1
增长率	-1
达	5.42
10%	-1
,	-1
并且	5.04
6	-1
个	4.94
月	5.28
内	4.98
超过	5.66
50%	-1
的	5.1
用户	5.2
有	5.36
重复	4.9
购物	-1
行为	5.28
当时	5.0
京东	-1
只有	5.14
50	-1
人	5.3
左右	5.02
内部	4.9
管理	5.3
还	5.16
谈不上	-1
规范	5.62
财务	5.14
甚至	4.82
是	5.42
由	4.86
技术人员	-1
兼管	-1
但	4.62
徐新	-1
注意	5.0
到	5.3
这个	5.02
erp	-1
系统	5.02
几乎	4.8
反映	4.98
了	5.08
整个	5.38
公司	5.08
的	5.1
运营	5.08
状况	4.92
从	5.16
货物	5.3
财务	5.14
员工	5.12
等	4.72
各种	-1
信息	5.46
都	4.84
一目了然	-1
在	5.02
刘强	-1
东	5.08
的	5.1
记忆	5.78
中	4.98
那天	5.3
晚上	5.02
他们	5.12
的	5.1
交谈	5.48
很	5.14
轻松	6.78
两个	-1
人	5.3
就	4.94
像	5.5
久	5.06
未	4.74
见面	5.68
的	5.1
老友	-1
一样	5.28
在	5.02
整个	5.38
过程	5.06
中	4.98
他们	5.12
都	4.84
没有	4.42
没	4.42
怎么	4.86
谈	5.14
价格	5.18
谈论	5.22
更	5.34
多	5.66
的	5.1
是	5.42
公司	5.08
的	5.1
业	4.86
务	5.06
公司	5.08
的	5.1
方向	5.14
和	5.46
目标	5.64
这	5.14
多少	5.08
让醐	-1
虽东	-1
心里	5.3
放松	6.34
了	5.08
对	6.14
融资	5.7
的	5.1
芥蒂	-1
之心	-1
据	5.08
刘强	-1
东说	-1
最后	4.8
才	5.48
问	5.18
我	5.58
价格	5.18
我	5.58
就	4.94
报	4.96
了	5.08
个	4.94
数字	5.1
她	5.2
点点头	-1
说	5.22
我	5.58
知道	5.38
了	5.08
那天	5.3
刘强	-1
东	5.08
和	5.46
徐新	-1
谈到	-1
深夜	5.44
两点钟	-1
最终	5.4
徐新	-1
当场	4.92
拍板	-1
决定	5.32
投资	5.64
京东	-1
商城	-1
三天	-1
后	5.0
徐新	-1
就	4.94
把	4.94
刘强	-1
东请	-1
到	5.3
上海	5.78
签订	5.18
了	5.08
框架	4.94
协议	5.26
至今	5.12
刘强	-1
东	5.08
还	5.16
能够	5.44
想起	5.62
他	5.06
当时	5.0
去	4.86
上海	5.78
谈	5.14
框架	4.94
协议	5.26
时候	5.0
的	5.1
心情	5.56
他	5.06
说	5.22
我	5.58
怀着	6.8100000000000005
一点	4.88
忐忑	-1
飞到	-1
上	5.58
海	5.94
按照	5.16
我报	-1
的	5.1
价格	5.18
和	5.46
她	5.2
签署	5.24
了	5.08
框架	4.94
协议	5.26
签	5.1
协议	5.26
之前	4.88
我	5.58
唯一	-1
的	5.1
戒备	4.1
就是	4.98
她	5.2
的	5.1
股份	5.46
不能	3.84
超过	5.66
我	5.58
至于	4.88
她	5.2
多一点	-1
少	4.3
一点	4.88
没关系	5.22
因为	4.94
把	4.94
企业	5.24
做	5.26
成功	7.48
是	5.42
第一	-1
位	5.06
的	5.1
至于	4.88
占	4.66
多少	5.08
股份	5.46
多少	5.08
钱	6.24
都	4.84
可以	5.58
商量	5.42
到	5.3
了	5.08
上海	5.78
在	5.02
徐新	-1
的	5.1
办公室	5.08
里面	5.02
徐新	-1
直截了当	6.27
地问	-1
刘强	-1
东	5.08
需要	5.18
多少	5.08
资	5.42
金	6.3
按照	5.16
计算	4.9
好	6.7
的	5.1
数据	5.34
刘强	-1
东说	-1
我	5.58
需要	5.18
200	-1
万美元	-1
不	4.4
我	5.58
给	5.34
你	5.36
1000	-1
万美元	-1
徐新	-1
斩钉截铁	-1
地说	-1
之后	4.98
徐新	-1
又	4.98
给	5.34
了	5.08
他	5.06
一堆	-1
数据	5.34
说	5.22
这	5.14
500	-1
万美元	-1
还是	5.22
不够	3.92
接着	5.12
京东	-1
和	5.46
今日	5.3
资本	5.0
初步	5.22
约定	5.66
投入	5.8
资金	5.68
875	-1
万美元	-1
一直	5.48
到	5.3
最后	4.8
徐	5.3
新派	-1
专职	5.36
调查	4.98
人员	5.44
调研	5.42
京东	-1
后	5.0
在	5.02
签订	5.18
正式	5.42
合同	5.12
的	5.1
时	5.04
候	4.98
今日	5.3
资本	5.0
决定	5.32
投资	5.64
京东	-1
的	5.1
数额	5.1
是	5.42
1000	-1
万美元	-1
最为	4.84
重要	5.68
的	5.1
是	5.42
今日	5.3
资本	5.0
的	5.1
1000	-1
万美元	-1
没有	4.42
超过	5.66
京东	-1
30%	-1
的	5.1
股份	5.46
尽管	5.0
经历	5.3
了	5.08
一个	5.1
漫长	4.56
的	5.1
谈判	5.04
过程	5.06
不	4.4
过	5.04
最后	4.8
的	5.1
结果	5.16
却是	-1
比较	5.22
完美	7.4
的	5.1
此外	4.98
在	5.02
首次	-1
融资	5.7
中	4.98
真正	5.76
让	5.36
刘强	-1
东	5.08
感触	-1
深刻	5.52
的	5.1
是	5.42
他	5.06
和	5.46
今日	5.3
资本	5.0
签署	5.24
了	5.08
对	6.14
赌	-1
协议	5.26
当时	5.0
徐新	-1
也	5.2
对	6.14
京东	-1
提出	5.04
了	5.08
明确	5.86
的	5.1
要求	4.9
每年	5.44
多少	5.08
利润	6.52
多少	5.08
销售	5.38
额	5.02
提了	-1
五年	-1
的	5.1
指标	5.14
一	5.02
看到	-1
指标	5.14
刘强	-1
东	5.08
的	5.1
嘴角	-1
有	5.36
了	5.08
一丝	4.9
笑意	-1
刘强	-1
东	5.08
回忆	5.38
说	5.22
"	-1
当时	5.0
要	5.2
签	5.1
一个	5.1
协议	5.26
我	5.58
看	5.58
了	5.08
一下	5.12
内容	4.94
上面	5.26
写	5.0
着	4.88
'	-1
2007	-1
年	5.1
的	5.1
销售额	-1
要	5.2
达到	5.64
1	-1
5	-1
亿元	-1
我	5.58
忍不住	-1
偷偷	4.14
笑	7.06
了	5.08
因为	4.94
这	5.14
只是	4.54
我	5.58
给	5.34
京东	-1
定	5.1
的	5.1
目标	5.64
的	5.1
一半	4.8
不过	4.72
我怕	-1
对方	5.12
看	5.58
见	5.24
就	4.94
把头	-1
低得	-1
很	5.14
低	4.5
然后	5.0
抬起头来	-1
装作	3.92
很	5.14
痛苦	2.32
的	5.1
样子	4.96
说	5.22
'	-1
为了	5.14
得到	5.66
融	5.56
资	5.42
只好	4.4
签了	-1
'	-1
那年	-1
京东	-1
的	5.1
销售额	-1
达到	5.64
了	5.08
3	-1
6	-1
亿元	-1
"	-1
后来	4.9
京东	-1
用	5.1
两年	-1
的	5.1
时间	5.32
完成	5.98
了	5.08
今日	5.3
资本	5.0
设定	-1
的	5.1
五年计划	-1
多年	5.08
以后	4.92
有	5.36
一次	5.12
徐新飙	-1
强东	-1
开玩笑	6.06
她	5.2
说	5.22
我	5.58
没有	4.42
经验	6.1
给	5.34
你	5.36
提	5.24
的	5.1
要求	4.9
太低	-1
了	5.08
刘强	-1
东	5.08
和	5.46
徐新	-1
成为	5.42
商业	5.26
上	5.58
的	5.1
好	6.7
伙伴	5.98
以后	4.92
徐新	-1
说起	-1
了	5.08
那天	5.3
第一次	-1
见到	-1
刘	5.26
强东	-1
的	5.1
感受	5.54
她	5.2
提到	-1
几点	-1
因素	5.36
打动	5.56
了	5.08
她	5.2
让	5.36
她	5.2
真正	5.76
决定	5.32
投资	5.64
京东	-1
第一	-1
是	5.42
实力	5.98
当时	5.0
京东	-1
单靠	-1
口碑	-1
就	4.94
做成	-1
连续	5.06
三年	-1
以	4.92
每年	5.44
接近	5.1
300%	-1
递增	5.92
速	5.34
度	5.16
成长	5.92
的	5.1
电子商务	-1
公司	5.08
也	5.2
是	5.42
今日	5.3
资本	5.0
集团	5.06
创始人	-1
徐新	-1
看重	5.8
京东	-1
的	5.1
直接	5.44
原因	5.18
其实	4.82
今日	5.3
资本	5.0
和	5.46
京东	-1
的	5.1
携手	-1
也	5.2
并非	4.58
一时冲动	-1
经验丰富	-1
的	5.1
今日	5.3
资本	5.0
曾	4.8
对	6.14
京东	-1
进行	5.28
了	5.08
调查	4.98
和	5.46
分析	5.42
为什么	4.32
用户	5.2
在	5.02
京东	-1
买	5.34
东西	5.06
价格	5.18
实惠	6.22
是	5.42
最	5.14
直接	5.44
的	5.1
原	5.08
因	5.14
京东	-1
将	5.36
所有	5.52
实体	5.46
店铺	-1
的	5.1
费用	4.6
全部	5.6
让利	-1
给	5.34
消费者	-1
房租	4.24
成本	4.82
人员	5.44
的	5.1
工资	6.12
库存	4.78
的	5.1
风险金	-1
等	4.72
都	4.84
打包	-1
让给	-1
了	5.08
消费者	-1
这	5.14
就是	4.98
行业	5.02
所说	-1
的	5.1
让渡	2.32
价值	5.86
消费	5.28
者	5.0
可以	5.58
在	5.02
京东	-1
消费	5.28
的	5.1
过程	5.06
中	4.98
切身体会	-1
到	5.3
让渡	2.32
价值	5.86
所	4.98
带来	-1
的	5.1
实惠	6.22
和	5.46
便利	6.24
京	5.44
东在	-1
渠道	5.06
上	5.58
进行	5.28
了	5.08
让	5.36
用户	5.2
满意	6.96
的	5.1
颠覆	2.32
o	4.96
第二	-1
是	5.42
刘强	-1
东有	-1
野心	4.58
徐新	-1
说	5.22
刘强	-1
东	5.08
打开	5.18
当时	5.0
展示	5.56
的	5.1
ppt	-1
瞬间	5.12
她	5.2
看到	-1
上	5.58
